1396439889.166,0.539
1396439889.366,0.539
1396439889.566,0.539
1396439889.766,0.539
1396439889.966,0.539
1396439890.166,0.539
1396439890.366,0.539
1396439890.566,0.539
1396439890.766,0.539
1396439890.966,0.539
1396439891.166,0.539
1396439891.366,0.538
1396439891.566,0.538
1396439891.766,0.538
1396439891.966,0.538
1396439892.166,0.538
1396439892.366,0.538
1396439892.566,0.538
1396439892.766,0.538
1396439892.966,0.538
1396439893.166,0.538
1396439893.366,0.538
1396439893.566,0.538
1396439893.766,0.538
1396439893.966,0.538
1396439894.166,0.538
1396439894.366,0.538
1396439894.566,0.538
1396439894.766,0.538
1396439894.966,0.538
1396439895.166,0.538
1396439895.366,0.538
1396439895.566,0.538
1396439895.766,0.538
1396439895.966,0.538
1396439896.166,0.538
1396439896.366,0.538
1396439896.566,0.538
1396439896.766,0.538
1396439896.966,0.538
1396439897.166,0.538
1396439897.366,0.538
1396439897.566,0.538
1396439897.766,0.538
1396439897.966,0.538
1396439898.166,0.538
1396439898.366,0.538
1396439898.566,0.538
1396439898.766,0.539
1396439898.966,0.540
1396439899.166,0.540
1396439899.366,0.540
1396439899.566,0.540
1396439899.766,0.540
1396439899.966,0.540
1396439900.166,0.539
1396439900.366,0.539
1396439900.566,0.539
1396439900.766,0.539
1396439900.966,0.539
1396439901.166,0.539
1396439901.366,0.539
1396439901.566,0.539
1396439901.766,0.539
1396439901.966,0.539
1396439902.166,0.539
1396439902.366,0.539
1396439902.566,0.539
1396439902.766,0.539
1396439902.966,0.539
1396439903.166,0.539
1396439903.366,0.539
1396439903.566,0.539
1396439903.766,0.539
1396439903.966,0.539
1396439904.166,0.539
1396439904.366,0.539
1396439904.566,0.539
1396439904.766,0.539
1396439904.966,0.539
1396439905.166,0.539
1396439905.366,0.539
1396439905.566,0.539
1396439905.766,0.539
1396439905.966,0.539
1396439906.166,0.539
1396439906.366,0.539
1396439906.566,0.541
1396439906.766,0.541
1396439906.966,0.541
1396439907.166,0.541
1396439907.366,0.541
1396439907.566,0.541
1396439907.766,0.541
1396439907.966,0.541
1396439908.166,0.541
1396439908.366,0.541
1396439908.566,0.541
1396439908.766,0.541
1396439908.966,0.541
1396439909.166,0.541
1396439909.366,0.541
1396439909.566,0.541
1396439909.766,0.541
1396439909.966,0.541
1396439910.166,0.541
1396439910.366,0.541
1396439910.566,0.541
