1396439925.966,0.500
1396439926.166,0.500
1396439926.366,0.562
1396439926.566,0.516
1396439926.766,0.483
1396439926.966,0.517
1396439927.166,0.440
1396439927.366,0.743
1396439927.566,0.581
1396439927.766,0.429
1396439927.966,0.423
1396439928.166,0.500
1396439928.366,0.531
1396439928.566,0.500
1396439928.766,0.500
1396439928.966,0.567
1396439929.166,0.533
1396439929.366,0.529
1396439929.566,0.517
1396439929.766,0.484
1396439929.966,0.533
1396439930.166,0.552
1396439930.366,0.639
1396439930.566,0.516
1396439930.766,0.576
1396439930.966,0.481
1396439931.166,0.440
1396439931.366,0.500
1396439931.566,0.500
1396439931.766,0.483
1396439931.966,0.423
1396439932.166,0.533
1396439932.366,0.552
1396439932.566,0.500
1396439932.766,0.462
1396439932.966,0.548
1396439933.166,0.423
1396439933.366,0.464
1396439933.566,0.500
1396439933.767,0.481
1396439933.966,0.423
1396439934.166,0.519
1396439934.366,0.500
1396439934.566,0.480
1396439934.766,0.481
1396439934.966,0.500
1396439935.166,0.423
1396439935.366,0.533
1396439935.566,0.429
1396439935.766,0.548
1396439935.966,0.562
1396439936.166,0.462
1396439936.366,0.552
1396439936.566,0.481
1396439936.766,0.567
1396439936.966,0.519
1396439937.166,0.548
1396439937.366,0.517
1396439937.566,0.562
1396439937.766,0.517
1396439937.966,0.464
1396439938.166,0.562
1396439938.366,0.548
1396439938.566,0.594
1396439938.766,0.576
1396439938.966,0.548
1396439939.166,0.517
1396439939.366,0.588
1396439939.566,0.548
1396439939.766,0.639
1396439939.966,0.588
1396439940.166,0.567
1396439940.366,0.588
1396439940.566,0.639
1396439940.766,0.639
1396439940.966,0.581
1396439941.166,0.576
1396439941.366,0.632
1396439941.566,0.517
1396439941.766,0.548
1396439941.966,0.500
1396439942.166,0.533
1396439942.366,0.519
1396439942.566,0.516
1396439942.766,0.556
1396439942.966,0.548
1396439943.166,0.533
1396439943.366,0.500
1396439943.566,0.481
1396439943.766,0.500
1396439943.966,0.481
1396439944.166,0.552
1396439944.366,0.552
1396439944.566,0.548
1396439944.766,0.500
1396439944.966,0.423
1396439945.166,0.562
1396439945.366,0.531
1396439945.566,0.519
1396439945.766,0.517
1396439945.966,0.533
1396439946.166,0.606
1396439946.366,0.576
1396439946.566,0.576
1396439946.766,0.552
1396439946.966,0.562
1396439947.166,0.517
1396439947.366,0.562
1396439947.566,0.500
1396439947.766,0.576
1396439947.966,0.531
1396439948.166,0.516
1396439948.366,0.567
1396439948.566,0.576
1396439948.766,0.545
1396439948.966,0.533
1396439949.166,0.571
1396439949.366,0.571
1396439949.566,0.588
1396439949.766,0.559
1396439949.966,0.483
1396439950.166,0.481
1396439950.366,0.500
1396439950.566,0.533
1396439950.766,0.483
1396439950.966,0.423
1396439951.166,0.500
1396439951.366,0.481
1396439951.566,0.517
1396439951.766,0.618
1396439951.966,0.658
1396439952.166,0.562
1396439952.366,0.576
1396439952.566,0.600
1396439952.766,0.622
1396439952.966,0.606
1396439953.166,0.543
1396439953.366,0.594
1396439953.566,0.611
1396439953.766,0.618
1396439953.966,0.500
1396439954.166,0.622
1396439954.366,0.588
1396439954.566,0.618
1396439954.766,0.545
1396439954.966,0.595
1396439955.166,0.588
1396439955.366,0.531
1396439955.566,0.545
1396439955.766,0.517
1396439955.966,0.600
1396439956.166,0.562
1396439956.366,0.588
1396439956.566,0.562
1396439956.766,0.500
1396439956.966,0.514
1396439957.166,0.581
1396439957.366,0.562
1396439957.566,0.500
1396439957.766,0.559
1396439957.966,0.588
1396439958.166,0.562
1396439958.366,0.545
1396439958.566,0.576
1396439958.766,0.606
1396439958.966,0.629
1396439959.166,0.559
1396439959.366,0.588
1396439959.566,0.600
1396439959.766,0.606
1396439959.966,0.611
1396439960.166,0.583
1396439960.366,0.611
1396439960.566,0.771
1396439960.766,0.946
1396439960.966,0.865
1396439961.166,0.649
1396439961.366,0.618
1396439961.566,0.588
1396439961.766,0.611
1396439961.966,0.622
1396439962.166,0.611
1396439962.366,0.562
1396439962.566,0.500
1396439962.766,0.639
1396439962.966,0.600
1396439963.166,0.576
1396439963.366,0.576
1396439963.566,0.567
1396439963.766,0.576
1396439963.966,0.639
1396439964.166,0.517
1396439964.366,0.484
1396439964.566,0.548
1396439964.766,0.536
1396439964.966,0.531
1396439965.166,0.576
1396439965.366,0.548
1396439965.566,0.588
1396439965.766,0.517
1396439965.966,0.483
1396439966.166,0.533
1396439966.366,0.559
1396439966.566,0.594
1396439966.766,0.548
1396439966.966,0.464
1396439967.166,0.611
1396439967.366,0.545
1396439967.566,0.531
1396439967.766,0.531
1396439967.966,0.448
1396439968.166,0.529
1396439968.366,0.622
1396439968.566,0.562
1396439968.766,0.611
1396439968.966,0.500
1396439969.166,0.467
1396439969.366,0.611
1396439969.566,0.529
1396439969.766,0.562
1396439969.966,0.576
1396439970.166,0.500
1396439970.366,0.622
1396439970.566,0.559
1396439970.766,0.588
1396439970.966,0.529
1396439971.166,0.531
1396439971.366,0.571
1396439971.566,0.559
1396439971.766,0.659
1396439971.966,0.571
1396439972.166,0.516
1396439972.366,0.545
1396439972.566,0.469
1396439972.766,0.571
1396439972.966,0.600
1396439973.166,0.500
1396439973.366,0.484
1396439973.566,0.484
1396439973.766,0.588
1396439973.966,0.559
1396439974.166,0.595
1396439974.366,0.516
1396439974.566,0.500
1396439974.766,0.484
1396439974.966,0.562
1396439975.166,0.571
1396439975.366,0.444
1396439975.566,0.533
1396439975.766,0.484
1396439975.966,0.594
1396439976.166,0.588
1396439976.366,0.407
1396439976.566,0.531
1396439976.766,0.519
1396439976.966,0.483
1396439977.166,0.559
1396439977.366,0.464
1396439977.566,0.429
1396439977.766,0.462
1396439977.966,0.531
1396439978.166,0.531
1396439978.366,0.545
1396439978.566,0.444
1396439978.766,0.444
1396439978.966,0.562
1396439979.166,0.483
1396439979.366,0.517
1396439979.566,0.548
1396439979.766,0.467
1396439979.966,0.548
1396439980.166,0.423
1396439980.366,0.467
1396439980.566,0.500
1396439980.766,0.433
1396439980.966,0.548
1396439981.166,0.545
1396439981.366,0.562
1396439981.566,0.452
1396439981.766,0.588
1396439981.966,0.562
1396439982.166,0.517
1396439982.366,0.444
1396439982.566,0.533
1396439982.766,0.531
1396439982.966,0.548
1396439983.166,0.481
1396439983.366,0.462
1396439983.566,0.481
1396439983.766,0.588
1396439983.966,0.370
1396439984.166,0.552
1396439984.366,0.562
1396439984.566,0.581
1396439984.766,0.533
1396439984.966,0.562
1396439985.166,0.581
1396439985.366,0.467
1396439985.566,0.606
1396439985.766,0.576
1396439985.966,0.576
1396439986.166,0.618
1396439986.366,0.516
1396439986.566,0.576
1396439986.766,0.562
1396439986.966,0.606
1396439987.166,0.611
1396439987.366,0.548
1396439987.566,0.576
1396439987.766,0.576
1396439987.966,0.548
1396439988.166,0.567
1396439988.366,0.600
1396439988.566,0.533
1396439988.767,0.531
1396439988.966,0.576
1396439989.166,0.533
1396439989.366,0.583
1396439989.566,0.600
1396439989.766,0.581
1396439989.966,0.448
1396439990.166,0.531
1396439990.366,0.606
1396439990.566,0.500
1396439990.766,0.548
1396439990.966,0.552
1396439991.166,0.500
1396439991.366,0.611
1396439991.566,0.467
1396439991.766,0.548
1396439991.966,0.517
1396439992.166,0.606
1396439992.366,0.531
