1365778040.447,55.3739419700,10.3983749883,1,11,1.26
1365778040.647,55.3739412800,10.3983750367,1,11,1.26
1365778040.846,55.3739405933,10.3983751183,1,11,1.26
1365778041.046,55.3739399300,10.3983749683,1,11,1.26
1365778041.246,55.3739392617,10.3983750017,1,11,1.26
1365778041.447,55.3739384900,10.3983750183,1,11,1.26
1365778041.647,55.3739378067,10.3983750617,1,11,1.26
1365778041.847,55.3739370217,10.3983750767,1,11,1.26
1365778042.047,55.3739364883,10.3983751600,1,11,1.26
1365778042.246,55.3739356400,10.3983752567,1,11,1.26
1365778042.446,55.3739351583,10.3983754017,1,11,1.26
1365778042.647,55.3739344050,10.3983755033,1,11,1.26
1365778042.847,55.3739338483,10.3983755933,1,11,1.26
1365778043.047,55.3739331483,10.3983755883,1,11,1.26
1365778043.246,55.3739324383,10.3983757033,1,11,1.26
1365778043.446,55.3739316233,10.3983757417,1,11,1.26
1365778043.647,55.3739309867,10.3983758517,1,11,1.26
1365778043.847,55.3739303100,10.3983759550,1,11,1.26
1365778044.047,55.3739298000,10.3983760750,1,11,1.26
1365778044.246,55.3739290567,10.3983760933,1,11,1.26
1365778044.446,55.3739282083,10.3983762567,1,11,1.26
1365778044.647,55.3739275000,10.3983764500,1,11,1.26
1365778044.847,55.3739267950,10.3983765650,1,11,1.26
1365778045.047,55.3739260550,10.3983767833,1,11,1.26
1365778045.247,55.3739252750,10.3983768850,1,11,1.26
1365778045.447,55.3739247000,10.3983770117,1,11,1.26
1365778045.647,55.3739240050,10.3983771117,1,11,1.26
1365778045.847,55.3739232700,10.3983772533,1,11,1.26
1365778046.047,55.3739223900,10.3983773567,1,11,1.26
1365778046.247,55.3739218167,10.3983773933,1,11,1.26
1365778046.447,55.3739210967,10.3983775100,1,11,1.26
1365778046.648,55.3739205850,10.3983775617,1,11,1.26
1365778046.846,55.3739198833,10.3983776183,1,11,1.26
1365778047.047,55.3739192867,10.3983777050,1,11,1.26
1365778047.247,55.3739186850,10.3983778150,1,11,1.26
1365778047.447,55.3739178900,10.3983779517,1,11,1.26
1365778047.648,55.3739170817,10.3983780550,1,11,1.26
1365778047.847,55.3739164117,10.3983780650,1,11,1.26
1365778048.047,55.3739159267,10.3983780367,1,11,1.26
1365778048.248,55.3739155283,10.3983780083,1,11,1.26
1365778048.447,55.3739150617,10.3983780267,1,11,1.26
1365778048.648,55.3739146150,10.3983779517,1,11,1.26
1365778048.848,55.3739140400,10.3983779817,1,11,1.26
1365778049.048,55.3739135967,10.3983779017,1,11,1.26
1365778049.248,55.3739130450,10.3983778517,1,11,1.26
1365778049.448,55.3739125883,10.3983777367,1,11,1.26
1365778049.648,55.3739122183,10.3983776450,1,11,1.26
1365778049.848,55.3739118233,10.3983775400,1,11,1.26
1365778050.047,55.3739113600,10.3983774767,1,11,1.26
1365778050.247,55.3739108567,10.3983773733,1,11,1.26
1365778050.448,55.3739099617,10.3983773283,1,11,1.26
1365778050.649,55.3739091517,10.3983772083,1,11,1.26
1365778050.848,55.3739083600,10.3983770517,1,11,1.26
1365778051.048,55.3739074600,10.3983769200,1,11,1.26
1365778051.248,55.3739065367,10.3983767883,1,11,1.26
1365778051.447,55.3739055733,10.3983765967,1,11,1.26
1365778051.648,55.3739046133,10.3983764250,1,11,1.26
1365778051.848,55.3739036917,10.3983761250,1,11,1.26
1365778052.048,55.3739028467,10.3983759283,1,11,1.26
1365778052.248,55.3739019767,10.3983757050,1,11,1.26
1365778052.447,55.3739009800,10.3983755083,1,11,1.26
1365778052.648,55.3739001700,10.3983751950,1,11,1.26
1365778052.848,55.3738997167,10.3983749350,1,11,1.26
1365778053.048,55.3738996833,10.3983747550,1,11,1.26
1365778053.248,55.3738996133,10.3983746267,1,11,1.26
1365778053.448,55.3738996417,10.3983745467,1,11,1.26
1365778053.648,55.3738996650,10.3983745517,1,11,1.26
1365778053.847,55.3738997200,10.3983746000,1,11,1.26
1365778054.048,55.3738997483,10.3983745500,1,11,1.26
1365778054.248,55.3738997467,10.3983745733,1,11,1.26
1365778054.448,55.3738997300,10.3983745150,1,11,1.26
1365778054.648,55.3738996783,10.3983744683,1,11,1.26
1365778054.847,55.3738996467,10.3983743933,1,11,1.26
1365778055.047,55.3738995767,10.3983743183,1,11,1.26
1365778055.247,55.3738992633,10.3983740533,1,11,1.26
1365778055.448,55.3738986833,10.3983735733,1,11,1.26
1365778055.648,55.3738979983,10.3983730483,1,11,1.26
1365778055.848,55.3738972017,10.3983723983,1,11,1.26
1365778056.047,55.3738964983,10.3983717267,1,11,1.26
1365778056.248,55.3738957233,10.3983711550,1,11,1.26
1365778056.448,55.3738951450,10.3983707383,1,11,1.26
1365778056.648,55.3738949483,10.3983707217,1,11,1.26
1365778056.848,55.3738948450,10.3983707317,1,11,1.26
1365778057.047,55.3738948250,10.3983708000,1,11,1.26
1365778057.247,55.3738948300,10.3983709267,1,11,1.26
1365778057.448,55.3738947983,10.3983709750,1,11,1.26
1365778057.648,55.3738947550,10.3983710733,1,11,1.26
1365778057.848,55.3738947017,10.3983711283,1,11,1.26
1365778058.048,55.3738947217,10.3983712100,1,11,1.26
1365778058.247,55.3738947550,10.3983713033,1,11,1.26
1365778058.447,55.3738948083,10.3983713967,1,11,1.26
1365778058.648,55.3738948000,10.3983714783,1,11,1.26
1365778058.848,55.3738946650,10.3983714100,1,11,1.26
1365778059.048,55.3738941833,10.3983712283,1,11,1.26
1365778059.248,55.3738934650,10.3983710117,1,11,1.26
1365778059.447,55.3738926100,10.3983706567,1,11,1.26
1365778059.649,55.3738920167,10.3983703817,1,11,1.26
1365778059.848,55.3738913500,10.3983700417,1,11,1.26
1365778060.048,55.3738907500,10.3983697400,1,11,1.26
1365778060.247,55.3738904283,10.3983696083,1,11,1.26
1365778060.447,55.3738906067,10.3983697033,1,11,1.26
1365778060.648,55.3738909900,10.3983698900,1,11,1.26
1365778060.848,55.3738916633,10.3983701917,1,11,1.26
1365778061.048,55.3738924517,10.3983705800,1,11,1.26
1365778061.248,55.3738933700,10.3983709833,1,11,1.26
1365778061.448,55.3738942417,10.3983713983,1,11,1.26
1365778061.648,55.3738950400,10.3983717267,1,11,1.26
1365778061.847,55.3738958017,10.3983720333,1,11,1.26
1365778062.048,55.3738967967,10.3983724833,1,11,1.26
1365778062.248,55.3738977283,10.3983729400,1,11,1.26
1365778062.448,55.3738987067,10.3983731650,1,11,1.26
1365778062.648,55.3738995717,10.3983735067,1,11,1.26
1365778062.847,55.3739003783,10.3983739150,1,11,1.26
1365778063.048,55.3739011483,10.3983741267,1,11,1.26
1365778063.248,55.3739017183,10.3983743733,1,11,1.26
1365778063.448,55.3739024350,10.3983746200,1,11,1.26
1365778063.648,55.3739029750,10.3983748900,1,11,1.26
1365778063.848,55.3739034983,10.3983751150,1,11,1.26
1365778064.048,55.3739039833,10.3983753717,1,11,1.26
1365778064.248,55.3739045783,10.3983756533,1,11,1.26
1365778064.448,55.3739051283,10.3983759617,1,11,1.26
1365778064.648,55.3739057550,10.3983762783,1,11,1.26
1365778064.848,55.3739063650,10.3983765950,1,11,1.26
1365778065.047,55.3739069483,10.3983769050,1,11,1.26
1365778065.247,55.3739074483,10.3983772217,1,11,1.26
1365778065.448,55.3739080450,10.3983775650,1,11,1.26
1365778065.648,55.3739085500,10.3983778967,1,11,1.26
1365778065.848,55.3739090850,10.3983782367,1,11,1.26
1365778066.047,55.3739096617,10.3983785167,1,11,1.26
1365778066.247,55.3739098583,10.3983785583,1,11,1.26
1365778066.447,55.3739098367,10.3983785467,1,11,1.26
1365778066.649,55.3739098883,10.3983784900,1,11,1.26
1365778066.848,55.3739099867,10.3983784783,1,11,1.26
1365778067.047,55.3739100983,10.3983785800,1,11,1.26
1365778067.247,55.3739101533,10.3983786467,1,11,1.26
1365778067.447,55.3739103850,10.3983787617,1,11,1.26
1365778067.649,55.3739108500,10.3983792350,1,11,1.26
1365778067.848,55.3739114800,10.3983797800,1,11,1.26
1365778068.048,55.3739122667,10.3983804333,1,11,1.26
1365778068.248,55.3739130183,10.3983811717,1,11,1.26
1365778068.447,55.3739137767,10.3983818217,1,11,1.26
1365778068.648,55.3739143817,10.3983825700,1,11,1.26
1365778068.848,55.3739147983,10.3983830133,1,11,1.26
1365778069.048,55.3739150917,10.3983832867,1,11,1.26
1365778069.248,55.3739154283,10.3983834967,1,11,1.26
1365778069.447,55.3739158133,10.3983837433,1,11,1.26
1365778069.648,55.3739161650,10.3983839750,1,11,1.26
1365778069.847,55.3739165067,10.3983841550,1,11,1.26
1365778070.048,55.3739167700,10.3983843550,1,11,1.26
1365778070.247,55.3739170833,10.3983844700,1,11,1.26
1365778070.447,55.3739174350,10.3983845850,1,11,1.26
1365778070.648,55.3739177567,10.3983846433,1,11,1.26
1365778070.847,55.3739180683,10.3983846333,1,11,1.26
1365778071.048,55.3739183750,10.3983845667,1,11,1.26
1365778071.248,55.3739187317,10.3983845800,1,11,1.26
1365778071.447,55.3739190050,10.3983845250,1,11,1.26
1365778071.648,55.3739192633,10.3983845200,1,11,1.26
1365778071.847,55.3739196233,10.3983844167,1,11,1.26
1365778072.047,55.3739199917,10.3983843500,1,11,1.26
1365778072.248,55.3739203500,10.3983842267,1,11,1.26
1365778072.448,55.3739206350,10.3983840900,1,11,1.26
1365778072.648,55.3739208850,10.3983839467,1,11,1.26
1365778072.848,55.3739210183,10.3983838317,1,11,1.26
1365778073.047,55.3739209933,10.3983839183,1,11,1.26
1365778073.247,55.3739208450,10.3983839867,1,11,1.26
1365778073.448,55.3739206650,10.3983841267,1,11,1.26
1365778073.649,55.3739202933,10.3983842750,1,11,1.26
1365778073.848,55.3739199883,10.3983844217,1,11,1.26
1365778074.047,55.3739192067,10.3983850183,1,11,1.26
1365778074.247,55.3739186000,10.3983855217,1,11,1.26
1365778074.448,55.3739178750,10.3983859917,1,11,1.26
1365778074.649,55.3739172967,10.3983864333,1,11,1.26
1365778074.848,55.3739164933,10.3983869683,1,11,1.26
1365778075.048,55.3739159200,10.3983875383,1,11,1.26
1365778075.247,55.3739152217,10.3983879817,1,11,1.26
1365778075.447,55.3739145217,10.3983886250,1,11,1.26
1365778075.648,55.3739138433,10.3983892283,1,11,1.26
1365778075.848,55.3739131083,10.3983899167,1,11,1.26
1365778076.048,55.3739124633,10.3983904117,1,11,1.26
1365778076.248,55.3739117967,10.3983909517,1,11,1.26
1365778076.448,55.3739111450,10.3983915067,1,11,1.26
1365778076.648,55.3739104767,10.3983920583,1,11,1.26
1365778076.848,55.3739098017,10.3983926100,1,11,1.26
1365778077.048,55.3739090617,10.3983931933,1,11,1.26
1365778077.247,55.3739085067,10.3983937250,1,11,1.26
1365778077.447,55.3739079017,10.3983942283,1,11,1.26
1365778077.648,55.3739073950,10.3983948500,1,11,1.26
1365778077.848,55.3739068017,10.3983953433,1,11,1.26
1365778078.048,55.3739060983,10.3983959017,1,11,1.26
1365778078.248,55.3739055883,10.3983964450,1,11,1.26
1365778078.447,55.3739050267,10.3983969033,1,11,1.26
1365778078.648,55.3739043467,10.3983975533,1,11,1.26
1365778078.847,55.3739036933,10.3983981383,1,11,1.26
1365778079.048,55.3739031633,10.3983987033,1,11,1.26
1365778079.248,55.3739025733,10.3983992733,1,11,1.26
1365778079.448,55.3739019633,10.3983999283,1,11,1.26
1365778079.648,55.3739013583,10.3984005533,1,11,1.26
1365778079.847,55.3739007250,10.3984010967,1,11,1.26
1365778080.047,55.3739002383,10.3984017150,1,11,1.27
1365778080.248,55.3738996817,10.3984022183,1,11,1.27
1365778080.447,55.3738992033,10.3984027717,1,11,1.27
1365778080.648,55.3738986717,10.3984033167,1,11,1.27
1365778080.847,55.3738982317,10.3984037483,1,11,1.27
1365778081.047,55.3738979117,10.3984041083,1,11,1.27
1365778081.247,55.3738975200,10.3984046483,1,11,1.27
1365778081.448,55.3738971333,10.3984049667,1,11,1.27
1365778081.648,55.3738970467,10.3984051383,1,11,1.27
1365778081.848,55.3738970850,10.3984052333,1,11,1.27
1365778082.047,55.3738971050,10.3984051483,1,11,1.27
1365778082.247,55.3738971217,10.3984051500,1,11,1.27
1365778082.448,55.3738972417,10.3984050900,1,11,1.27
1365778082.648,55.3738973367,10.3984049667,1,11,1.27
1365778082.848,55.3738974233,10.3984048850,1,11,1.27
1365778083.047,55.3738975517,10.3984047383,1,11,1.27
1365778083.247,55.3738976483,10.3984046183,1,11,1.27
1365778083.447,55.3738977800,10.3984045050,1,11,1.27
1365778083.648,55.3738978867,10.3984044183,1,11,1.27
1365778083.848,55.3738980883,10.3984040283,1,11,1.27
1365778084.047,55.3738981733,10.3984038483,1,11,1.27
1365778084.248,55.3738982133,10.3984033350,1,11,1.27
1365778084.447,55.3738982450,10.3984031200,1,11,1.27
1365778084.648,55.3738984933,10.3984027350,1,11,1.27
1365778084.848,55.3738985033,10.3984027433,1,11,1.27
1365778085.048,55.3738986250,10.3984027650,1,11,1.27
1365778085.247,55.3738986100,10.3984028433,1,11,1.27
1365778085.447,55.3738985883,10.3984028133,1,11,1.27
1365778085.648,55.3738985717,10.3984028983,1,11,1.27
1365778085.848,55.3738985150,10.3984028767,1,11,1.27
1365778086.048,55.3738985067,10.3984029550,1,11,1.27
1365778086.248,55.3738983567,10.3984032567,1,11,1.27
1365778086.447,55.3738984417,10.3984029517,1,11,1.27
1365778086.648,55.3738984867,10.3984028150,1,11,1.27
1365778086.847,55.3738984467,10.3984029150,1,11,1.27
1365778087.048,55.3738985417,10.3984028350,1,11,1.27
1365778087.248,55.3738985217,10.3984026850,1,11,1.27
1365778087.447,55.3738985400,10.3984026050,1,11,1.27
1365778087.648,55.3738984917,10.3984021650,1,11,1.27
1365778087.847,55.3738984667,10.3984021167,1,11,1.27
1365778088.047,55.3738983650,10.3984020850,1,11,1.27
1365778088.248,55.3738982850,10.3984020933,1,11,1.27
1365778088.448,55.3738982417,10.3984020367,1,11,1.27
1365778088.648,55.3738982500,10.3984019267,1,11,1.27
1365778088.847,55.3738982317,10.3984018917,1,11,1.27
1365778089.047,55.3738982100,10.3984019083,1,11,1.27
1365778089.248,55.3738981067,10.3984019733,1,11,1.27
1365778089.448,55.3738980850,10.3984020550,1,11,1.27
1365778089.649,55.3738980967,10.3984023267,1,11,1.27
1365778089.848,55.3738981333,10.3984022817,1,11,1.27
1365778090.047,55.3738981750,10.3984022667,1,11,1.27
1365778090.247,55.3738981183,10.3984022317,1,11,1.27
1365778090.447,55.3738980833,10.3984023350,1,11,1.27
1365778090.648,55.3738980300,10.3984024217,1,11,1.27
1365778090.848,55.3738979950,10.3984024450,1,11,1.27
1365778091.047,55.3738977517,10.3984028517,1,11,1.27
1365778091.247,55.3738978483,10.3984028283,1,11,1.27
1365778091.447,55.3738978617,10.3984028150,1,11,1.27
1365778091.648,55.3738978333,10.3984028650,1,11,1.27
1365778091.848,55.3738977983,10.3984030067,1,11,1.27
1365778092.047,55.3738975567,10.3984033900,1,11,1.27
1365778092.247,55.3738975950,10.3984033783,1,11,1.27
1365778092.447,55.3738976283,10.3984033917,1,11,1.27
1365778092.648,55.3738975033,10.3984034067,1,11,1.27
1365778092.848,55.3738974783,10.3984033600,1,11,1.27
1365778093.048,55.3738974483,10.3984033317,1,11,1.27
1365778093.247,55.3738975933,10.3984029400,1,11,1.27
1365778093.447,55.3738979583,10.3984019383,1,11,1.27
1365778093.648,55.3738983933,10.3984007967,1,11,1.27
1365778093.848,55.3738988900,10.3983996133,1,11,1.27
1365778094.048,55.3738995683,10.3983981300,1,11,1.27
1365778094.248,55.3739001317,10.3983969067,1,11,1.27
1365778094.447,55.3739006917,10.3983956600,1,11,1.27
1365778094.648,55.3739012567,10.3983943800,1,11,1.27
1365778094.847,55.3739019033,10.3983931267,1,11,1.27
1365778095.048,55.3739024433,10.3983918683,1,11,1.27
1365778095.247,55.3739030267,10.3983906500,1,11,1.27
1365778095.447,55.3739035467,10.3983895600,1,11,1.27
1365778095.647,55.3739040517,10.3983883917,1,11,1.27
1365778095.847,55.3739047183,10.3983871350,1,11,1.27
1365778096.048,55.3739052567,10.3983858567,1,11,1.27
1365778096.248,55.3739057850,10.3983847383,1,11,1.27
1365778096.447,55.3739064150,10.3983835900,1,11,1.27
1365778096.648,55.3739070200,10.3983823900,1,11,1.27
1365778096.849,55.3739021083,10.3983810417,1,13,0.86
1365778097.048,55.3739027100,10.3983797233,1,13,0.86
1365778097.249,55.3739033450,10.3983785317,1,13,0.86
1365778097.449,55.3739038933,10.3983773333,1,13,0.86
1365778097.649,55.3739045517,10.3983760133,1,13,0.86
1365778097.849,55.3739051933,10.3983749467,1,13,0.86
1365778098.048,55.3739056900,10.3983739167,1,13,0.86
1365778098.249,55.3739063850,10.3983728083,1,13,0.86
1365778098.449,55.3739069667,10.3983716567,1,13,0.86
1365778098.650,55.3739076067,10.3983704383,1,13,0.86
1365778098.849,55.3739082583,10.3983691550,1,13,0.86
1365778099.049,55.3739088683,10.3983681017,1,13,0.86
1365778099.249,55.3739095633,10.3983668950,1,13,0.86
1365778099.449,55.3739102733,10.3983656200,1,13,0.86
1365778099.650,55.3739109050,10.3983643633,1,13,0.86
1365778099.849,55.3739116033,10.3983631300,1,13,0.86
1365778100.049,55.3739123033,10.3983619050,1,13,0.86
1365778100.249,55.3739129533,10.3983606967,1,13,0.86
1365778100.448,55.3739134933,10.3983595950,1,13,0.86
1365778100.650,55.3739134317,10.3983595467,1,13,0.86
1365778100.849,55.3739134067,10.3983594633,1,13,0.86
1365778101.049,55.3739133583,10.3983594100,1,13,0.86
1365778101.249,55.3739133083,10.3983593617,1,13,0.86
1365778101.449,55.3739132800,10.3983593800,1,13,0.86
1365778101.649,55.3739132683,10.3983593600,1,13,0.86
1365778101.849,55.3739132117,10.3983593633,1,13,0.86
1365778102.049,55.3739131783,10.3983593317,1,13,0.86
1365778102.249,55.3739131567,10.3983593350,1,13,0.86
1365778102.449,55.3739131250,10.3983592833,1,13,0.86
1365778102.649,55.3739131633,10.3983592833,1,13,0.86
1365778102.849,55.3739130800,10.3983593300,1,13,0.86
1365778103.049,55.3739130583,10.3983592983,1,13,0.86
1365778103.249,55.3739130867,10.3983593017,1,13,0.86
1365778103.449,55.3739130417,10.3983592733,1,13,0.86
1365778103.649,55.3739129733,10.3983593033,1,13,0.86
1365778103.849,55.3739129833,10.3983592567,1,13,0.86
1365778104.049,55.3739129917,10.3983592700,1,13,0.86
1365778104.249,55.3739129867,10.3983592133,1,13,0.86
1365778104.449,55.3739129950,10.3983591883,1,13,0.86
1365778104.650,55.3739129950,10.3983591733,1,13,0.86
1365778104.849,55.3739130217,10.3983591633,1,13,0.86
1365778105.048,55.3739130100,10.3983591367,1,13,0.86
1365778105.249,55.3739130700,10.3983591083,1,13,0.86
1365778105.449,55.3739130783,10.3983589400,1,13,0.86
1365778105.649,55.3739131067,10.3983589183,1,13,0.86
1365778105.849,55.3739130850,10.3983588250,1,13,0.86
1365778106.049,55.3739131333,10.3983588233,1,13,0.86
1365778106.249,55.3739131517,10.3983588350,1,13,0.86
1365778106.449,55.3739131833,10.3983587750,1,13,0.86
1365778106.650,55.3739131867,10.3983587467,1,13,0.86
1365778106.849,55.3739132167,10.3983586900,1,13,0.86
1365778107.049,55.3739132650,10.3983586283,1,13,0.86
1365778107.249,55.3739132433,10.3983585483,1,13,0.86
1365778107.449,55.3739132883,10.3983585300,1,13,0.86
1365778107.650,55.3739132733,10.3983585067,1,13,0.86
1365778107.849,55.3739132633,10.3983584433,1,13,0.86
1365778108.049,55.3739132467,10.3983584267,1,13,0.86
1365778108.249,55.3739132400,10.3983584000,1,13,0.86
1365778108.449,55.3739131600,10.3983583617,1,13,0.86
1365778108.650,55.3739131750,10.3983583050,1,13,0.86
1365778108.849,55.3739131400,10.3983582600,1,13,0.86
1365778109.049,55.3739131183,10.3983582133,1,13,0.86
1365778109.249,55.3739131067,10.3983581667,1,13,0.86
1365778109.449,55.3739131000,10.3983581367,1,13,0.86
1365778109.649,55.3739130983,10.3983580983,1,13,0.86
1365778109.849,55.3739130550,10.3983580900,1,13,0.86
1365778110.049,55.3739130833,10.3983580717,1,13,0.86
1365778110.249,55.3739130467,10.3983580533,1,13,0.86
1365778110.448,55.3739130450,10.3983580567,1,13,0.86
1365778110.649,55.3739130533,10.3983580850,1,13,0.86
1365778110.849,55.3739130350,10.3983580383,1,13,0.86
1365778111.049,55.3739130317,10.3983580667,1,13,0.86
1365778111.249,55.3739130267,10.3983580350,1,13,0.86
1365778111.449,55.3739130233,10.3983580033,1,13,0.86
1365778111.649,55.3739130150,10.3983579983,1,13,0.86
1365778111.849,55.3739130017,10.3983579950,1,13,0.86
1365778112.049,55.3739130050,10.3983580383,1,13,0.86
1365778112.249,55.3739130067,10.3983580367,1,13,0.86
1365778112.449,55.3739129967,10.3983580417,1,13,0.86
1365778112.649,55.3739130250,10.3983580300,1,13,0.86
1365778112.849,55.3739130317,10.3983580583,1,13,0.86
1365778113.048,55.3739130067,10.3983580733,1,13,0.86
1365778113.249,55.3739130183,10.3983580850,1,13,0.86
1365778113.449,55.3739130433,10.3983581033,1,13,0.86
1365778113.649,55.3739130283,10.3983581150,1,13,0.86
1365778113.849,55.3739130533,10.3983581717,1,13,0.86
1365778114.049,55.3739130500,10.3983581750,1,13,0.86
1365778114.249,55.3739130233,10.3983582117,1,13,0.86
1365778114.449,55.3739130233,10.3983582333,1,13,0.86
1365778114.649,55.3739130000,10.3983582417,1,13,0.86
1365778114.849,55.3739130183,10.3983582817,1,13,0.86
1365778115.049,55.3739130100,10.3983583267,1,13,0.86
1365778115.249,55.3739129883,10.3983583500,1,13,0.86
1365778115.449,55.3739129750,10.3983583267,1,13,0.86
1365778115.649,55.3739129650,10.3983583617,1,13,0.86
1365778115.849,55.3739129483,10.3983583817,1,13,0.86
1365778116.049,55.3739129633,10.3983584017,1,13,0.86
1365778116.249,55.3739129483,10.3983584133,1,13,0.86
1365778116.448,55.3739129500,10.3983584133,1,13,0.86
1365778116.650,55.3739129433,10.3983584117,1,13,0.86
1365778116.849,55.3739129433,10.3983584067,1,13,0.86
1365778117.049,55.3739129283,10.3983583967,1,13,0.86
1365778117.249,55.3739129283,10.3983584083,1,13,0.86
1365778117.448,55.3739128967,10.3983583550,1,13,0.86
1365778117.649,55.3739128650,10.3983583633,1,13,0.86
1365778117.849,55.3739128600,10.3983583717,1,13,0.86
1365778118.050,55.3739128800,10.3983583500,1,13,0.86
1365778118.249,55.3739129050,10.3983583550,1,13,0.86
1365778118.449,55.3739129117,10.3983583450,1,13,0.86
1365778118.649,55.3739129200,10.3983583333,1,13,0.86
1365778118.849,55.3739129133,10.3983583067,1,13,0.86
1365778119.049,55.3739129200,10.3983582583,1,13,0.86
1365778119.249,55.3739128917,10.3983582733,1,13,0.86
1365778119.449,55.3739128967,10.3983582383,1,13,0.86
1365778119.649,55.3739129200,10.3983582483,1,13,0.86
1365778119.849,55.3739129217,10.3983582483,1,13,0.86
1365778120.049,55.3739129183,10.3983582417,1,13,0.86
1365778120.249,55.3739129350,10.3983582717,1,13,0.86
1365778120.448,55.3739129050,10.3983582517,1,13,0.86
1365778120.649,55.3739129117,10.3983582683,1,13,0.86
1365778120.848,55.3739129417,10.3983582817,1,13,0.86
1365778121.048,55.3739129617,10.3983582150,1,13,0.86
1365778121.249,55.3739129800,10.3983582500,1,13,0.86
1365778121.449,55.3739129967,10.3983582250,1,13,0.86
1365778121.649,55.3739130300,10.3983582100,1,13,0.86
1365778121.849,55.3739130533,10.3983581600,1,13,0.86
1365778122.048,55.3739130700,10.3983581600,1,13,0.86
1365778122.249,55.3739130767,10.3983581317,1,13,0.86
1365778122.449,55.3739130883,10.3983581283,1,13,0.86
1365778122.649,55.3739130717,10.3983581050,1,13,0.86
1365778122.849,55.3739130900,10.3983580733,1,13,0.86
1365778123.049,55.3739131283,10.3983580350,1,13,0.86
1365778123.248,55.3739131883,10.3983580000,1,13,0.86
1365778123.449,55.3739131667,10.3983579783,1,13,0.86
1365778123.650,55.3739131700,10.3983579300,1,13,0.86
1365778123.849,55.3739131833,10.3983578767,1,13,0.86
1365778124.049,55.3739131850,10.3983578600,1,13,0.86
1365778124.249,55.3739131817,10.3983578350,1,13,0.86
1365778124.448,55.3739131900,10.3983577983,1,13,0.86
1365778124.650,55.3739131867,10.3983578017,1,13,0.86
1365778124.849,55.3739131950,10.3983578033,1,13,0.86
1365778125.049,55.3739132250,10.3983578067,1,13,0.86
1365778125.249,55.3739132683,10.3983578033,1,13,0.86
1365778125.449,55.3739133150,10.3983578150,1,13,0.86
1365778125.650,55.3739133700,10.3983578467,1,13,0.86
