1363524454.573,-0.001764000,0.494188011
1363524454.593,-0.000193000,0.494190007
1363524454.613,-0.000428000,0.494183004
1363524454.633,0.001294000,0.494170010
1363524454.653,0.000183000,0.494163007
1363524454.673,-0.000512000,0.494150013
1363524454.693,0.000024000,0.494161010
1363524454.713,-0.001977000,0.494167000
1363524454.733,0.000426000,0.494159013
1363524454.753,-0.002144000,0.494143009
1363524454.773,0.003898000,0.494136006
1363524454.793,0.000173000,0.494138002
1363524454.813,0.000703000,0.494129002
1363524454.833,0.000046000,0.494129986
1363524454.853,0.000933000,0.494129002
1363524454.873,0.000343000,0.494139999
1363524454.893,0.001238000,0.494152009
1363524454.913,-0.001549000,0.494150013
1363524454.933,-0.000952000,0.494134009
1363524454.953,-0.001864000,0.494120985
1363524454.973,-0.000956000,0.494096994
1363524454.993,-0.000786000,0.494078994
1363524455.013,-0.002055000,0.494067997
1363524455.033,-0.002953000,0.494053990
1363524455.053,0.000351000,0.494058996
1363524455.073,-0.002150000,0.494046986
1363524455.093,0.002679000,0.494042009
1363524455.113,-0.000688000,0.494019002
1363524455.133,-0.000031000,0.494001001
1363524455.153,0.000120000,0.493997008
1363524455.173,-0.001084000,0.493990004
1363524455.193,-0.001330000,0.493988991
1363524455.213,-0.001913000,0.493975997
1363524455.233,0.000787000,0.493968010
1363524455.253,0.001384000,0.493979990
1363524455.273,-0.001765000,0.493981987
1363524455.293,0.000185000,0.493977994
1363524455.313,0.002531000,0.493984997
1363524455.333,0.000346000,0.493975013
1363524455.353,-0.001238000,0.493966997
1363524455.373,0.001749000,0.493959010
1363524455.393,0.000714000,0.493954003
1363524455.413,-0.000552000,0.493961990
1363524455.433,0.001532000,0.493957996
1363524455.453,-0.001985000,0.493946999
1363524455.473,-0.001604000,0.493932992
1363524455.493,-0.001889000,0.493919998
1363524455.513,-0.002370000,0.493894994
1363524455.533,0.001184000,0.493892998
1363524455.553,0.003042000,0.493901014
1363524455.573,0.000412000,0.493896008
1363524455.593,-0.000333000,0.493905008
1363524455.613,0.001931000,0.493914992
1363524455.633,-0.000384000,0.493921012
1363524455.653,-0.001009000,0.493910998
1363524455.673,0.001796000,0.493918002
1363524455.693,-0.000031000,0.493925989
1363524455.712,0.001642000,0.493930012
1363524455.733,0.000408000,0.493930995
1363524455.753,-0.002275000,0.493909001
1363524455.773,0.001397000,0.493916988
1363524455.793,0.002392000,0.493932992
1363524455.813,-0.000108000,0.493936002
1363524455.833,-0.000168000,0.493930012
1363524455.853,0.000210000,0.493936986
1363524455.873,0.000278000,0.493928999
1363524455.893,0.002755000,0.493945003
1363524455.913,-0.000027000,0.493943989
1363524455.933,0.002312000,0.493948996
1363524455.953,0.001431000,0.493950009
1363524455.973,-0.001135000,0.493925989
1363524455.992,0.000979000,0.493918985
1363524456.013,-0.002221000,0.493912011
1363524456.033,0.000969000,0.493896991
1363524456.053,-0.001911000,0.493887991
1363524456.073,-0.000328000,0.493892998
1363524456.093,-0.000001000,0.493887007
1363524456.113,-0.001614000,0.493874013
1363524456.133,0.001614000,0.493865013
1363524456.152,-0.002238000,0.493858010
1363524456.173,0.000329000,0.493858010
1363524456.192,-0.000571000,0.493860006
1363524456.212,0.001600000,0.493871987
1363524456.232,0.003135000,0.493883014
1363524456.252,-0.000857000,0.493876994
1363524456.273,0.000819000,0.493885010
1363524456.293,-0.001468000,0.493873000
1363524456.313,-0.001671000,0.493860006
1363524456.332,0.000126000,0.493860006
1363524456.353,-0.001168000,0.493855000
1363524456.373,-0.001148000,0.493844986
1363524456.392,-0.001618000,0.493849009
1363524456.413,-0.000403000,0.493851990
1363524456.433,0.001318000,0.493860006
1363524456.453,-0.001054000,0.493871003
1363524456.473,-0.003334000,0.493871003
1363524456.492,-0.000774000,0.493864000
1363524456.513,-0.003045000,0.493844986
1363524456.533,-0.001513000,0.493826002
1363524456.552,-0.002010000,0.493804991
1363524456.573,-0.001355000,0.493811011
1363524456.593,-0.000618000,0.493802994
1363524456.613,-0.001031000,0.493808001
1363524456.633,-0.001463000,0.493811995
1363524456.652,-0.002703000,0.493804008
1363524456.673,-0.001216000,0.493795991
1363524456.692,-0.000108000,0.493775010
1363524456.713,-0.001306000,0.493750006
1363524456.732,-0.001307000,0.493717015
1363524456.752,-0.001913000,0.493703991
1363524456.772,0.001635000,0.493699014
1363524456.792,-0.001828000,0.493714005
1363524456.813,0.000800000,0.493708014
1363524456.832,-0.000755000,0.493710995
1363524456.852,-0.000667000,0.493721992
1363524456.872,0.001539000,0.493719012
1363524456.893,-0.001095000,0.493705004
1363524456.912,0.000469000,0.493696988
1363524456.932,-0.000142000,0.493676990
1363524456.953,-0.000839000,0.493667006
1363524456.972,0.000067000,0.493669987
1363524456.993,-0.002529000,0.493658990
1363524457.012,-0.000648000,0.493654013
1363524457.032,0.002843000,0.493647993
1363524457.052,0.002537000,0.493669987
1363524457.072,0.000219000,0.493672997
1363524457.093,0.000149000,0.493681014
1363524457.113,0.002509000,0.493683010
1363524457.132,-0.000933000,0.493680000
1363524457.152,0.000608000,0.493678987
1363524457.172,-0.000842000,0.493678987
1363524457.192,0.000251000,0.493687004
1363524457.212,0.001275000,0.493694991
1363524457.232,0.000795000,0.493705004
1363524457.252,-0.000155000,0.493725002
1363524457.272,0.001125000,0.493730009
1363524457.292,0.002284000,0.493752986
1363524457.312,0.001639000,0.493777007
1363524457.332,-0.003152000,0.493768007
1363524457.352,0.005367000,0.493788004
1363524457.372,0.013157000,0.493869007
1363524457.393,0.024134999,0.494038999
1363524457.413,0.031337999,0.494291008
1363524457.434,0.033319999,0.494565994
1363524457.453,0.033640999,0.494845986
1363524457.473,0.046055000,0.495198995
1363524457.493,0.057819001,0.495685011
1363524457.513,0.064722002,0.496217996
1363524457.533,0.062616996,0.496762991
1363524457.553,0.060322002,0.497307986
1363524457.573,0.057874002,0.497821987
1363524457.593,0.061083999,0.498326987
1363524457.613,0.062608004,0.498856008
1363524457.633,0.078534000,0.499495000
1363524457.653,0.107410997,0.500311017
1363524457.673,0.098182999,0.501214027
1363524457.693,0.056318000,0.501842976
1363524457.713,0.037811000,0.502198994
1363524457.734,0.040561002,0.502524972
1363524457.753,0.036368001,0.502848983
1363524457.773,0.026707999,0.503112018
1363524457.792,0.010588000,0.503256023
1363524457.812,-0.002784000,0.503273010
1363524457.832,-0.009701000,0.503229976
1363524457.852,-0.008803000,0.503136992
1363524457.872,0.000670000,0.503120005
1363524457.893,0.006763000,0.503162026
1363524457.913,0.010084000,0.503260016
1363524457.933,0.007820000,0.503354013
1363524457.953,0.012531000,0.503425002
1363524457.973,0.016403999,0.503566980
1363524457.993,0.012834000,0.503692985
1363524458.013,0.009350000,0.503794014
1363524458.033,-0.001617000,0.503823996
1363524458.053,0.064167000,0.504257023
1363524458.073,0.065481998,0.504889011
1363524458.094,0.016300000,0.505172014
1363524458.113,-0.005101000,0.505156994
1363524458.133,-0.005403000,0.505084991
1363524458.153,0.014994000,0.505160987
1363524458.174,0.032875001,0.505383015
1363524458.194,0.036146998,0.505708992
1363524458.213,0.019885000,0.505953014
1363524458.233,0.003637000,0.506024003
1363524458.253,-0.007488000,0.506004989
1363524458.273,-0.006263000,0.505945027
1363524458.293,-0.004066000,0.505885005
1363524458.313,-0.006701000,0.505847991
1363524458.333,-0.019293999,0.505730987
1363524458.353,-0.024163000,0.505526006
1363524458.373,-0.023216000,0.505298972
1363524458.393,-0.014123000,0.505137980
1363524458.413,-0.003417000,0.505082011
1363524458.433,-0.006027000,0.505038023
1363524458.453,-0.003144000,0.504993021
1363524458.473,-0.006817000,0.504957020
1363524458.493,-0.003969000,0.504918993
1363524458.513,0.000934000,0.504908979
1363524458.533,-0.010520000,0.504902005
1363524458.554,-0.056807000,0.504558980
1363524458.573,-0.082929999,0.503917992
1363524458.593,-0.069624998,0.503295004
1363524458.613,-0.033872001,0.502862990
1363524458.633,-0.012292000,0.502705991
1363524458.653,-0.011945000,0.502624989
1363524458.673,-0.026815999,0.502431989
1363524458.693,-0.038989000,0.502125025
1363524458.713,-0.034940001,0.501792014
1363524458.733,-0.039255001,0.501434982
1363524458.753,-0.035615999,0.501128018
1363524458.773,-0.029278001,0.500838995
1363524458.793,-0.021761000,0.500611007
1363524458.813,-0.017532000,0.500460982
1363524458.833,-0.029007999,0.500257015
1363524458.853,-0.036531001,0.499963999
1363524458.873,-0.035540000,0.499655992
1363524458.893,-0.031158000,0.499388993
1363524458.913,-0.030139999,0.499132991
1363524458.933,-0.056933999,0.498760998
1363524458.953,-0.063065000,0.498228014
1363524458.973,-0.062634997,0.497702986
1363524458.993,-0.065213002,0.497162014
1363524459.013,-0.078364998,0.496544003
1363524459.033,-0.099974997,0.495752007
1363524459.053,-0.133579001,0.494682014
1363524459.073,-0.144012004,0.493434995
1363524459.093,-0.111645997,0.492343009
1363524459.113,-0.065270998,0.491623998
1363524459.133,-0.048730001,0.491174996
1363524459.153,-0.052294999,0.490758002
1363524459.173,-0.061425000,0.490256995
1363524459.193,-0.061608002,0.489717007
1363524459.213,-0.065246001,0.489158005
1363524459.233,-0.066211998,0.488564998
1363524459.253,-0.064098999,0.488011003
1363524459.273,-0.065733999,0.487441003
1363524459.293,-0.059262000,0.486885995
1363524459.313,-0.052846000,0.486414999
1363524459.333,-0.061232001,0.485911995
1363524459.353,-0.080440000,0.485271007
1363524459.373,-0.075120002,0.484586000
1363524459.393,-0.069122002,0.483960986
1363524459.413,-0.061625998,0.483413994
1363524459.433,-0.070660003,0.482836992
1363524459.453,-0.085179001,0.482140005
1363524459.473,-0.107152000,0.481274009
1363524459.493,-0.120987996,0.480226994
1363524459.513,-0.118395001,0.479158998
1363524459.533,-0.088443004,0.478262991
1363524459.553,-0.061694998,0.477627993
1363524459.573,-0.055034999,0.477126002
1363524459.593,-0.056403000,0.476630986
1363524459.613,-0.041788999,0.476213992
1363524459.633,-0.030325999,0.475924999
1363524459.653,-0.022475000,0.475704998
1363524459.673,-0.018809000,0.475520015
1363524459.693,-0.013709000,0.475391001
1363524459.713,-0.008719000,0.475315988
1363524459.733,-0.008189000,0.475250989
1363524459.753,-0.014993000,0.475147992
1363524459.773,-0.028169001,0.474958003
1363524459.793,-0.014228000,0.474774987
1363524459.813,-0.007599000,0.474680990
1363524459.833,-0.006790000,0.474620998
1363524459.853,-0.007030000,0.474532992
1363524459.873,0.027584000,0.474675000
1363524459.893,0.012761000,0.474860996
1363524459.913,-0.014671000,0.474831998
1363524459.933,-0.033594999,0.474579006
1363524459.953,-0.021520000,0.474335998
1363524459.973,-0.011477000,0.474229991
1363524459.993,-0.022860000,0.474083006
1363524460.013,-0.038541000,0.473780006
1363524460.033,-0.044047002,0.473390013
1363524460.053,-0.035106000,0.473049015
1363524460.073,-0.035029002,0.472745001
1363524460.093,-0.015789000,0.472548008
1363524460.113,-0.009222000,0.472456992
1363524460.133,-0.014573000,0.472350001
1363524460.153,-0.046455000,0.472039998
1363524460.173,-0.032632001,0.471682996
1363524460.193,-0.001278000,0.471565008
1363524460.213,0.033041999,0.471753001
1363524460.233,0.039034002,0.472068995
1363524460.253,0.013839000,0.472310007
1363524460.273,-0.009634000,0.472288996
1363524460.293,-0.020763000,0.472117990
1363524460.313,-0.011833000,0.471989006
1363524460.333,-0.004483000,0.471935987
1363524460.353,-0.000909000,0.471917987
1363524460.373,-0.004828000,0.471893013
1363524460.393,-0.023785001,0.471760988
1363524460.413,-0.046691000,0.471419007
1363524460.433,-0.046367001,0.470999002
1363524460.453,-0.032106999,0.470660001
1363524460.473,-0.019997001,0.470445991
1363524460.493,-0.014384000,0.470292985
1363524460.513,-0.015340000,0.470160007
1363524460.533,-0.014137000,0.470023990
1363524460.553,-0.019230001,0.469866991
1363524460.573,-0.026473001,0.469666988
1363524460.593,-0.022663999,0.469453990
1363524460.613,-0.023394000,0.469273001
1363524460.633,-0.045802001,0.468961000
1363524460.653,-0.085701004,0.468344003
1363524460.673,-0.106752999,0.467451990
1363524460.693,-0.098724999,0.466547012
1363524460.713,-0.071032003,0.465828001
1363524460.733,-0.066964000,0.465249002
1363524460.753,-0.050760999,0.464727998
1363524460.773,-0.036904000,0.464401007
1363524460.793,-0.042897999,0.464028001
1363524460.813,-0.057755001,0.463568002
1363524460.833,-0.082497999,0.462906986
1363524460.853,-0.074473999,0.462197989
1363524460.873,-0.067296997,0.461558014
1363524460.893,-0.050880998,0.461041987
1363524460.913,-0.049307000,0.460604995
1363524460.933,-0.065998003,0.460067987
1363524460.953,-0.094026998,0.459318012
1363524460.973,-0.143436998,0.458196014
1363524460.993,-0.169389993,0.456759006
1363524461.013,-0.182715997,0.455175012
1363524461.033,-0.140085995,0.453731000
1363524461.053,-0.068308003,0.452885002
1363524461.073,-0.020974999,0.452546000
1363524461.093,-0.006057000,0.452482998
1363524461.113,-0.014149000,0.452381015
1363524461.133,0.000360000,0.452326000
1363524461.153,0.021943999,0.452446997
1363524461.173,0.031084999,0.452722996
1363524461.193,0.027378000,0.453002989
1363524461.213,-0.008141000,0.453049004
1363524461.233,-0.029975001,0.452840000
1363524461.253,-0.028749000,0.452567995
1363524461.273,-0.015315000,0.452390999
1363524461.293,-0.003167000,0.452318013
1363524461.313,0.008109000,0.452358991
1363524461.333,0.009510000,0.452448010
1363524461.353,-0.008508000,0.452439994
1363524461.373,-0.018758001,0.452297002
1363524461.393,-0.019293001,0.452127010
1363524461.413,-0.010733000,0.452015996
1363524461.433,0.006261000,0.452012986
1363524461.453,-0.003004000,0.452037007
1363524461.473,0.000002000,0.452033013
1363524461.493,0.014966000,0.452086002
1363524461.513,0.028779000,0.452264011
1363524461.533,0.042670999,0.452571988
1363524461.553,0.043210998,0.452917993
1363524461.573,0.032350000,0.453200012
1363524461.593,0.018205000,0.453316003
1363524461.613,0.015721999,0.453368008
1363524461.633,0.003509000,0.453372002
1363524461.653,-0.006476000,0.453305990
1363524461.673,-0.017602000,0.453197986
1363524461.693,-0.012196000,0.453088999
1363524461.713,0.005408000,0.453096986
1363524461.733,0.029464999,0.453283995
1363524461.753,0.049026001,0.453678012
1363524461.773,0.054198999,0.454171985
1363524461.793,0.022616001,0.454499990
1363524461.813,-0.044845998,0.454308987
1363524461.832,-0.077262998,0.453711003
1363524461.853,-0.068161003,0.453040004
1363524461.872,-0.035452001,0.452627987
1363524461.892,0.001327000,0.452544987
1363524461.913,0.005687000,0.452652007
1363524461.933,0.001664000,0.452713996
1363524461.953,-0.000026000,0.452751994
1363524461.973,-0.002751000,0.452764004
1363524461.993,0.003398000,0.452802986
1363524462.013,0.009073000,0.452908009
1363524462.033,-0.011748000,0.452923000
1363524462.052,-0.041064002,0.452666014
1363524462.073,-0.064992003,0.452181011
1363524462.093,-0.065401003,0.451602995
1363524462.113,-0.033291001,0.451151997
1363524462.133,0.034885999,0.451279998
1363524462.153,0.038075998,0.451622993
1363524462.172,0.005030000,0.451770991
1363524462.192,-0.000694000,0.451790988
1363524462.212,0.000196000,0.451826006
1363524462.232,0.005401000,0.451880008
1363524462.252,0.010063000,0.451970994
1363524462.273,-0.001908000,0.452006996
1363524462.293,-0.022074999,0.451905012
1363524462.312,-0.030730000,0.451656014
1363524462.332,0.002047000,0.451536000
1363524462.354,0.026891001,0.451707006
1363524462.373,0.039528001,0.452053010
1363524462.393,0.006083000,0.452221990
1363524462.412,0.001295000,0.452219993
1363524462.432,-0.003289000,0.452174991
1363524462.454,-0.006980000,0.452071995
1363524462.474,0.000345000,0.451974988
1363524462.492,0.004647000,0.451959997
1363524462.513,0.002445000,0.451938987
1363524462.533,0.002300000,0.451900989
1363524462.552,-0.002304000,0.451857001
1363524462.572,-0.005425000,0.451774001
1363524462.594,0.034678001,0.451914012
1363524462.613,0.056949999,0.452430010
1363524462.634,0.007829000,0.452679992
1363524462.653,-0.021067999,0.452621996
1363524462.673,-0.023026999,0.452434987
1363524462.693,-0.017616000,0.452298999
1363524462.714,-0.024011999,0.452127010
1363524462.733,-0.017075000,0.451979011
1363524462.752,0.000821000,0.451925009
1363524462.772,0.010139000,0.451986998
1363524462.792,0.000857000,0.452046007
1363524462.812,-0.009709000,0.451992005
1363524462.833,-0.018730000,0.451945990
1363524462.852,-0.012112000,0.451797992
1363524462.873,-0.005024000,0.451831013
1363524462.893,-0.003514000,0.451835990
1363524462.913,-0.019949000,0.451685011
1363524462.932,0.018968999,0.451682001
1363524462.953,0.046376999,0.452010989
1363524462.973,0.042847998,0.452439994
1363524462.993,0.008638000,0.452625006
1363524463.012,0.003207000,0.452596992
1363524463.032,0.020065000,0.452684999
1363524463.053,0.038284998,0.452946007
1363524463.074,0.050590001,0.453341007
1363524463.093,0.011039000,0.453586996
1363524463.113,-0.050878000,0.453319997
1363524463.133,-0.043673001,0.452845007
1363524463.153,-0.005726000,0.452634007
1363524463.173,0.008061000,0.452672005
1363524463.193,0.002257000,0.452710003
1363524463.213,0.005554000,0.452735990
1363524463.233,0.008065000,0.452787012
1363524463.253,0.003984000,0.452789009
1363524463.273,-0.006249000,0.452737987
1363524463.294,0.004100000,0.452713013
1363524463.313,0.019012000,0.452818990
1363524463.333,0.007054000,0.452890009
1363524463.353,-0.007018000,0.452881992
1363524463.373,-0.030656001,0.452677995
1363524463.394,-0.022293000,0.452439994
1363524463.413,-0.013355000,0.452288002
1363524463.433,-0.007275000,0.452178001
1363524463.453,-0.005244000,0.452095002
1363524463.473,-0.018758999,0.451958001
1363524463.493,-0.020850001,0.451765001
1363524463.513,-0.017534001,0.451579005
1363524463.533,-0.005521000,0.451510996
1363524463.553,0.025133001,0.451665014
1363524463.573,0.014050000,0.451878011
1363524463.593,-0.011683000,0.451873988
1363524463.613,-0.038504001,0.451609999
1363524463.633,-0.032717001,0.451267004
1363524463.653,-0.002994000,0.451121986
1363524463.673,0.029176001,0.451297998
1363524463.693,0.005351000,0.451433986
1363524463.713,-0.014985000,0.451339990
1363524463.733,0.007639000,0.451301008
1363524463.753,0.036738999,0.451559007
1363524463.773,0.018780001,0.451810986
1363524463.793,-0.000991000,0.451878995
1363524463.813,-0.010181000,0.451792002
1363524463.833,0.008123000,0.451781988
1363524463.853,0.020664001,0.451941013
1363524463.873,0.026746999,0.452187002
1363524463.893,-0.013286000,0.452190995
1363524463.913,-0.016679000,0.452015996
1363524463.933,0.011537000,0.452015013
1363524463.954,0.027718000,0.452225000
1363524463.973,0.029386001,0.452497989
1363524463.993,-0.003135000,0.452580988
1363524464.013,-0.018259000,0.452446997
1363524464.033,-0.012403000,0.452315003
1363524464.053,-0.004660000,0.452271014
1363524464.073,0.002851000,0.452286005
1363524464.093,0.018152000,0.452394009
1363524464.113,0.023342000,0.452620000
1363524464.133,-0.002740000,0.452693999
1363524464.153,-0.023577999,0.452522010
1363524464.173,-0.011733000,0.452363998
1363524464.193,0.022272000,0.452437997
1363524464.213,0.023929000,0.452708006
1363524464.233,-0.003872000,0.452771008
1363524464.253,-0.012449000,0.452668995
1363524464.273,-0.001416000,0.452636003
1363524464.293,0.004383000,0.452654988
1363524464.313,0.006526000,0.452706993
1363524464.333,0.002455000,0.452753991
1363524464.353,-0.012952000,0.452681005
1363524464.373,-0.008433000,0.452585995
1363524464.393,0.011730000,0.452614009
1363524464.413,0.022790000,0.452784002
1363524464.433,-0.001676000,0.452850014
1363524464.453,0.002748000,0.452861011
1363524464.473,-0.015454000,0.452744991
1363524464.493,-0.000391000,0.452681988
1363524464.513,0.007975000,0.452730000
1363524464.533,0.001832000,0.452762008
1363524464.553,0.009225000,0.452829987
1363524464.573,-0.002773000,0.452847987
1363524464.593,-0.016448000,0.452751011
1363524464.613,-0.012787000,0.452598006
1363524464.633,0.004746000,0.452596992
1363524464.653,0.022049000,0.452724993
1363524464.673,0.029505000,0.453007996
1363524464.693,0.012170000,0.453207999
1363524464.713,-0.014569000,0.453157008
1363524464.733,0.004224000,0.453135997
1363524464.753,0.009245000,0.453197986
1363524464.773,0.014960000,0.453319997
1363524464.793,0.017227000,0.453485012
1363524464.813,-0.002232000,0.453539997
1363524464.833,-0.007803000,0.453483999
1363524464.853,0.007462000,0.453491986
1363524464.873,0.014346000,0.453586012
1363524464.893,0.024121000,0.453736991
1363524464.913,0.009343000,0.453871995
1363524464.933,-0.006793000,0.453855991
1363524464.953,-0.003325000,0.453774005
1363524464.973,0.009761000,0.453819990
1363524464.993,0.027491000,0.454005003
1363524465.013,0.019781001,0.454214007
1363524465.033,0.004011000,0.454282999
1363524465.053,-0.015713001,0.454181999
1363524465.073,-0.013188000,0.454037011
1363524465.093,0.011883000,0.454048991
1363524465.113,0.023149000,0.454239011
1363524465.133,0.020406000,0.454434991
1363524465.153,-0.002003000,0.454492986
1363524465.173,-0.014176000,0.454380006
1363524465.193,-0.002598000,0.454301000
1363524465.213,0.014412000,0.454367995
1363524465.233,0.020911001,0.454544991
1363524465.253,-0.008027000,0.454582006
1363524465.273,-0.034256998,0.454371005
1363524465.293,-0.046259999,0.453954995
1363524465.313,-0.017878000,0.453675985
1363524465.333,0.016895000,0.453711987
1363524465.353,0.019936999,0.453920007
1363524465.373,0.007056000,0.454005003
1363524465.393,-0.000307000,0.454021007
1363524465.413,-0.008844000,0.453952014
1363524465.433,0.001466000,0.453927994
1363524465.453,0.009481000,0.453969985
1363524465.473,0.002110000,0.454023004
1363524465.493,-0.007643000,0.453992009
1363524465.513,-0.007065000,0.453909993
1363524465.533,0.008762000,0.453938007
1363524465.553,0.027478000,0.454093993
1363524465.573,0.022856999,0.454333991
1363524465.593,0.002117000,0.454385996
1363524465.613,-0.015596000,0.454281002
1363524465.633,-0.000660000,0.454198003
1363524465.653,0.016801000,0.454293996
1363524465.673,0.021330001,0.454465002
1363524465.693,0.010313000,0.454595000
1363524465.713,-0.004211000,0.454605997
1363524465.733,-0.031339001,0.454412997
1363524465.753,-0.028587000,0.454127997
1363524465.773,-0.005575000,0.453979999
1363524465.793,0.038672000,0.454230011
1363524465.813,0.015242000,0.454474002
1363524465.833,-0.014986000,0.454403013
1363524465.853,-0.016584000,0.454255998
1363524465.873,-0.004121000,0.454163015
1363524465.893,0.010122000,0.454218000
1363524465.913,0.015555000,0.454335004
1363524465.933,0.000966000,0.454409003
1363524465.953,-0.014233000,0.454315007
1363524465.973,-0.006427000,0.454189003
1363524465.993,0.008436000,0.454198986
1363524466.013,0.022878001,0.454308987
1363524466.033,0.038146000,0.454634011
1363524466.053,0.005046000,0.454773009
1363524466.073,-0.008685000,0.454737991
1363524466.093,-0.014472000,0.454629987
1363524466.113,-0.005890000,0.454521000
1363524466.133,0.010697000,0.454548001
1363524466.153,0.004877000,0.454622000
1363524466.173,-0.007357000,0.454569012
1363524466.193,-0.005026000,0.454468012
1363524466.213,0.011227000,0.454503000
1363524466.233,0.014428000,0.454636008
1363524466.253,0.007668000,0.454710007
1363524466.273,0.015572000,0.454813004
1363524466.293,0.022062000,0.454999000
1363524466.313,0.021128001,0.455175012
1363524466.333,-0.005214000,0.455238014
1363524466.353,-0.021292999,0.455087990
1363524466.373,-0.019964000,0.454908013
1363524466.393,0.001946000,0.454838991
1363524466.413,0.017238000,0.454962999
1363524466.433,0.007636000,0.455033004
1363524466.453,-0.000845000,0.455067992
1363524466.473,-0.007094000,0.455026001
1363524466.493,-0.008727000,0.454937011
1363524466.513,0.016927000,0.454975992
1363524466.533,0.020071000,0.455204993
1363524466.553,0.002781000,0.455307007
1363524466.573,-0.011602000,0.455247998
1363524466.593,-0.019323001,0.455094010
1363524466.613,-0.001078000,0.455027997
1363524466.633,0.011675000,0.455103010
