1365778032.483,-44.270,-72.823,1.033364
1365778032.504,-44.270,-72.823,1.033353
1365778032.524,-44.270,-72.823,1.033350
1365778032.543,-45.111,-74.235,1.033350
1365778032.563,-45.111,-74.235,1.033387
1365778032.584,-45.111,-74.235,1.033395
1365778032.604,-45.952,-75.646,1.033398
1365778032.624,-45.952,-75.646,1.033343
1365778032.643,-45.952,-75.646,1.033343
1365778032.664,-46.793,-77.057,1.033327
1365778032.684,-46.793,-77.057,1.033278
1365778032.703,-46.793,-77.057,1.033278
1365778032.723,-47.634,-78.469,1.033257
1365778032.744,-47.634,-78.469,1.033254
1365778032.764,-47.634,-78.469,1.033226
1365778032.784,-48.476,-79.880,1.033204
1365778032.803,-48.476,-79.880,1.033204
1365778032.824,-48.476,-79.880,1.033189
1365778032.844,-49.317,-81.291,1.033194
1365778032.864,-49.317,-81.291,1.033221
1365778032.883,-49.317,-81.291,1.033221
1365778032.904,-50.158,-82.702,1.033231
1365778032.924,-50.158,-82.702,1.033250
1365778032.944,-50.158,-82.702,1.033223
1365778032.963,-51.000,-84.113,1.033223
1365778032.983,-51.000,-84.113,1.033192
1365778033.004,-51.000,-84.113,1.033180
1365778033.024,-51.841,-85.525,1.033158
1365778033.044,-51.841,-85.525,1.033169
1365778033.063,-51.841,-85.525,1.033169
1365778033.083,-52.682,-86.936,1.033178
1365778033.104,-52.682,-86.936,1.033220
1365778033.124,-52.682,-86.936,1.033220
1365778033.143,-53.524,-88.347,1.033220
1365778033.163,-53.524,-88.347,1.033203
1365778033.184,-53.524,-88.347,1.033115
1365778033.204,-54.365,-89.758,1.033066
1365778033.223,-54.365,-89.758,1.033066
1365778033.243,-54.365,-89.758,1.033080
1365778033.264,-55.206,-91.169,1.033064
1365778033.284,-55.206,-91.169,1.033087
1365778033.304,-55.206,-91.169,1.033068
1365778033.323,-56.048,-92.580,1.033068
1365778033.343,-56.048,-92.580,1.033001
1365778033.364,-56.048,-92.580,1.032947
1365778033.384,-56.890,-93.991,1.032871
1365778033.403,-56.890,-93.991,1.032871
1365778033.423,-56.890,-93.991,1.032832
1365778033.444,-57.732,-95.402,1.032862
1365778033.464,-57.732,-95.402,1.032850
1365778033.484,-57.732,-95.402,1.032856
1365778033.503,-58.573,-96.813,1.032856
1365778033.523,-58.573,-96.813,1.032881
1365778033.544,-58.573,-96.813,1.032842
1365778033.564,-59.415,-98.224,1.032824
1365778033.583,-59.415,-98.224,1.032824
1365778033.603,-59.415,-98.224,1.032778
1365778033.624,-60.257,-99.635,1.032761
1365778033.644,-60.257,-99.635,1.032735
1365778033.663,-60.257,-99.635,1.032735
1365778033.683,-61.099,-101.046,1.032708
1365778033.704,-61.099,-101.046,1.032756
1365778033.724,-61.099,-101.046,1.032764
1365778033.743,-61.941,-102.457,1.032764
1365778033.763,-61.941,-102.457,1.032781
1365778033.784,-61.941,-102.457,1.032775
1365778033.804,-62.783,-103.867,1.032774
1365778033.823,-62.783,-103.867,1.032774
1365778033.843,-62.783,-103.867,1.032774
1365778033.864,-63.625,-105.278,1.032807
1365778033.884,-63.625,-105.278,1.032832
1365778033.903,-63.625,-105.278,1.032832
1365778033.924,-64.467,-106.689,1.032886
1365778033.944,-64.467,-106.689,1.032936
1365778033.963,-64.467,-106.689,1.032936
1365778033.983,-65.309,-108.101,1.032967
1365778034.004,-65.309,-108.101,1.033011
1365778034.024,-65.309,-108.101,1.033194
1365778034.043,-66.150,-109.512,1.033194
1365778034.063,-66.150,-109.512,1.033582
1365778034.084,-66.150,-109.512,1.034159
1365778034.104,-66.989,-110.923,1.034788
1365778034.124,-66.989,-110.923,1.035429
1365778034.143,-66.989,-110.923,1.036238
1365778034.164,-67.823,-112.334,1.037352
1365778034.184,-67.823,-112.334,1.038574
1365778034.204,-67.823,-112.334,1.039828
1365778034.223,-68.652,-113.747,1.041085
1365778034.243,-68.652,-113.747,1.042270
1365778034.264,-68.652,-113.747,1.043435
1365778034.284,-69.474,-115.162,1.044658
1365778034.303,-69.474,-115.162,1.046127
1365778034.323,-69.474,-115.162,1.048002
1365778034.344,-70.289,-116.579,1.050083
1365778034.364,-70.289,-116.579,1.051541
1365778034.383,-70.289,-116.579,1.052370
1365778034.403,-71.100,-118.001,1.053131
1365778034.424,-71.100,-118.001,1.053890
1365778034.444,-71.100,-118.001,1.054835
1365778034.463,-71.907,-119.425,1.054835
1365778034.483,-71.907,-119.425,1.054776
1365778034.503,-71.907,-119.425,1.054569
1365778034.524,-72.716,-120.849,1.054539
1365778034.544,-72.716,-120.849,1.054645
1365778034.563,-72.716,-120.849,1.054645
1365778034.584,-73.524,-122.274,1.054881
1365778034.604,-73.524,-122.274,1.055110
1365778034.623,-73.524,-122.274,1.055283
1365778034.643,-74.332,-123.701,1.055617
1365778034.664,-74.332,-123.701,1.055914
1365778034.684,-74.332,-123.701,1.056147
1365778034.704,-75.139,-125.130,1.057103
1365778034.723,-75.139,-125.130,1.057103
1365778034.744,-75.139,-125.130,1.058544
1365778034.764,-75.944,-126.563,1.059235
1365778034.784,-75.944,-126.563,1.059209
1365778034.803,-75.944,-126.563,1.059008
1365778034.823,-76.751,-127.999,1.059191
1365778034.844,-76.751,-127.999,1.059712
1365778034.864,-76.751,-127.999,1.060472
1365778034.884,-77.556,-129.439,1.061041
1365778034.903,-77.556,-129.439,1.061200
1365778034.924,-77.556,-129.439,1.061146
1365778034.944,-78.364,-130.884,1.060996
1365778034.964,-78.364,-130.884,1.060765
1365778034.983,-78.364,-130.884,1.060765
1365778035.003,-78.364,-130.884,1.060499
1365778035.024,-79.176,-132.333,1.060027
1365778035.044,-79.176,-132.333,1.059492
1365778035.063,-79.176,-132.333,1.059101
1365778035.083,-79.992,-133.787,1.058964
1365778035.103,-79.992,-133.787,1.058866
1365778035.124,-80.814,-135.248,1.058756
1365778035.144,-80.814,-135.248,1.058672
1365778035.163,-80.814,-135.248,1.058584
1365778035.183,-81.638,-136.715,1.058561
1365778035.204,-81.638,-136.715,1.058548
1365778035.224,-81.638,-136.715,1.057763
1365778035.243,-82.467,-138.183,1.056283
1365778035.263,-82.467,-138.183,1.054844
1365778035.284,-82.467,-138.183,1.053844
1365778035.304,-83.303,-139.653,1.053300
1365778035.323,-83.303,-139.653,1.053300
1365778035.343,-83.303,-139.653,1.052855
1365778035.364,-84.145,-141.129,1.052144
1365778035.384,-84.145,-141.129,1.051370
1365778035.404,-84.145,-141.129,1.050537
1365778035.423,-84.993,-142.608,1.049817
1365778035.443,-84.993,-142.608,1.049146
1365778035.464,-84.993,-142.608,1.048618
1365778035.484,-85.846,-144.090,1.048273
1365778035.503,-85.846,-144.090,1.047801
1365778035.524,-85.846,-144.090,1.047125
1365778035.544,-86.705,-145.576,1.046419
1365778035.564,-86.705,-145.576,1.045809
1365778035.583,-86.705,-145.576,1.045214
1365778035.604,-87.570,-147.067,1.044357
1365778035.624,-87.570,-147.067,1.043126
1365778035.644,-87.570,-147.067,1.040669
1365778035.663,-88.445,-148.558,1.040669
1365778035.684,-88.445,-148.558,1.039253
1365778035.704,-88.445,-148.558,1.037433
1365778035.724,-89.329,-150.046,1.032111
1365778035.743,-89.329,-150.046,1.032111
1365778035.763,-89.329,-150.046,1.029605
1365778035.784,-90.224,-151.534,1.027954
1365778035.804,-90.224,-151.534,1.026923
1365778035.823,-90.224,-151.534,1.025967
1365778035.843,-91.127,-153.022,1.024817
1365778035.864,-91.127,-153.022,1.023578
1365778035.884,-91.127,-153.022,1.022291
1365778035.903,-92.039,-154.511,1.020926
1365778035.923,-92.039,-154.511,1.019651
1365778035.944,-92.039,-154.511,1.018345
1365778035.964,-92.959,-156.000,1.015983
1365778035.983,-92.959,-156.000,1.015983
1365778036.003,-92.959,-156.000,1.014829
1365778036.024,-93.885,-157.489,1.013363
1365778036.044,-93.885,-157.489,1.011798
1365778036.064,-93.885,-157.489,1.009115
1365778036.083,-94.821,-158.976,1.009115
1365778036.104,-94.821,-158.976,1.007795
1365778036.124,-94.821,-158.976,1.006201
1365778036.144,-94.821,-158.976,1.001840
1365778036.163,-95.770,-160.459,1.001840
1365778036.184,-95.770,-160.459,0.999413
1365778036.204,-95.770,-160.459,0.997376
1365778036.224,-96.728,-161.939,0.994764
1365778036.243,-96.728,-161.939,0.994764
1365778036.264,-96.728,-161.939,0.993634
1365778036.284,-97.693,-163.418,0.992011
1365778036.304,-97.693,-163.418,0.991510
1365778036.323,-97.693,-163.418,0.991510
1365778036.344,-98.661,-164.898,0.991085
1365778036.364,-98.661,-164.898,0.990791
1365778036.383,-98.661,-164.898,0.990623
1365778036.403,-99.633,-166.379,0.990485
1365778036.424,-99.633,-166.379,0.990265
1365778036.444,-99.633,-166.379,0.989847
1365778036.464,-100.606,-167.861,0.989236
1365778036.483,-100.606,-167.861,0.989236
1365778036.504,-100.606,-167.861,0.989102
1365778036.524,-101.580,-169.342,0.988905
1365778036.543,-101.580,-169.342,0.989223
1365778036.563,-101.580,-169.342,0.989646
1365778036.584,-102.554,-170.825,0.989575
1365778036.604,-102.554,-170.825,0.988998
1365778036.624,-102.554,-170.825,0.988198
1365778036.643,-103.531,-172.307,0.988198
1365778036.664,-103.531,-172.307,0.987864
1365778036.684,-103.531,-172.307,0.986290
1365778036.703,-104.511,-173.789,0.986290
1365778036.723,-104.511,-173.789,0.985519
1365778036.744,-104.511,-173.789,0.984839
1365778036.764,-105.495,-175.271,0.984400
1365778036.783,-105.495,-175.271,0.984200
1365778036.803,-105.495,-175.271,0.983959
1365778036.824,-106.485,-176.759,0.983257
1365778036.844,-106.485,-176.759,0.982183
1365778036.864,-106.485,-176.759,0.982616
1365778036.883,-107.478,-178.247,0.982616
1365778036.903,-107.478,-178.247,0.983337
1365778036.924,-107.478,-178.247,0.983886
1365778036.944,-108.470,-179.739,0.983841
1365778036.963,-108.470,-179.739,0.983456
1365778036.984,-108.470,-179.739,0.983165
1365778037.004,-109.464,-181.230,0.983041
1365778037.024,-109.464,-181.230,0.982943
1365778037.043,-109.464,-181.230,0.982943
1365778037.064,-110.458,-182.722,0.982648
1365778037.084,-110.458,-182.722,0.980930
1365778037.104,-110.458,-182.722,0.980164
1365778037.123,-111.460,-184.216,0.980164
1365778037.144,-111.460,-184.216,0.979682
1365778037.164,-111.460,-184.216,0.979339
1365778037.184,-112.465,-185.711,0.978730
1365778037.203,-112.465,-185.711,0.978730
1365778037.224,-112.465,-185.711,0.978371
1365778037.244,-113.474,-187.208,0.977436
1365778037.264,-113.474,-187.208,0.977026
1365778037.283,-113.474,-187.208,0.977026
1365778037.304,-114.486,-188.707,0.976318
1365778037.324,-114.486,-188.707,0.972895
1365778037.343,-114.486,-188.707,0.972895
1365778037.363,-115.509,-190.206,0.970837
1365778037.384,-115.509,-190.206,0.967878
1365778037.404,-115.509,-190.206,0.966685
1365778037.424,-116.544,-191.704,0.965941
1365778037.443,-116.544,-191.704,0.965941
1365778037.463,-116.544,-191.704,0.965103
1365778037.484,-117.586,-193.204,0.962599
1365778037.504,-117.586,-193.204,0.961014
1365778037.523,-117.586,-193.204,0.961014
1365778037.543,-118.636,-194.705,0.959568
1365778037.564,-118.636,-194.705,0.957426
1365778037.584,-118.636,-194.705,0.956226
1365778037.603,-119.695,-196.206,0.956226
1365778037.623,-119.695,-196.206,0.954550
1365778037.644,-119.695,-196.206,0.952041
1365778037.663,-120.767,-197.707,0.948820
1365778037.683,-120.767,-197.707,0.945273
1365778037.704,-120.767,-197.707,0.942026
1365778037.724,-121.856,-199.200,0.939355
1365778037.743,-121.856,-199.200,0.939355
1365778037.763,-121.856,-199.200,0.939194
1365778037.784,-122.949,-200.694,0.938945
1365778037.804,-122.949,-200.694,0.939051
1365778037.824,-122.949,-200.694,0.939666
1365778037.843,-124.045,-202.194,0.939666
1365778037.864,-124.045,-202.194,0.940300
1365778037.884,-124.045,-202.194,0.939968
1365778037.904,-125.143,-203.695,0.939385
1365778037.923,-125.143,-203.695,0.939385
1365778037.944,-125.143,-203.695,0.939018
1365778037.964,-126.245,-205.201,0.939053
1365778037.984,-126.245,-205.201,0.939318
1365778038.003,-126.245,-205.201,0.939318
1365778038.024,-127.349,-206.710,0.939370
1365778038.044,-127.349,-206.710,0.938791
1365778038.064,-127.349,-206.710,0.938612
1365778038.083,-128.457,-208.224,0.938612
1365778038.104,-128.457,-208.224,0.938649
1365778038.124,-128.457,-208.224,0.938745
1365778038.143,-129.570,-209.743,0.938753
1365778038.163,-129.570,-209.743,0.938859
1365778038.184,-129.570,-209.743,0.939221
1365778038.204,-130.684,-211.268,0.940608
1365778038.224,-130.684,-211.268,0.941203
1365778038.243,-130.684,-211.268,0.941203
1365778038.264,-131.796,-212.795,0.941405
1365778038.284,-131.796,-212.795,0.941327
1365778038.304,-131.796,-212.795,0.941095
1365778038.323,-132.911,-214.325,0.941095
1365778038.344,-132.911,-214.325,0.940627
1365778038.364,-132.911,-214.325,0.940619
1365778038.384,-134.027,-215.857,0.941000
1365778038.403,-134.027,-215.857,0.941000
1365778038.424,-134.027,-215.857,0.941828
1365778038.444,-135.142,-217.392,0.943666
1365778038.464,-135.142,-217.392,0.943248
1365778038.483,-135.142,-217.392,0.943248
1365778038.504,-136.260,-218.928,0.940313
1365778038.524,-136.260,-218.928,0.939376
1365778038.543,-136.260,-218.928,0.939376
1365778038.563,-137.383,-220.463,0.939192
1365778038.583,-137.383,-220.463,0.939458
1365778038.604,-137.383,-220.463,0.939800
1365778038.624,-138.509,-222.004,0.939890
1365778038.643,-138.509,-222.004,0.939890
1365778038.664,-138.509,-222.004,0.940379
1365778038.684,-139.636,-223.550,0.940538
1365778038.704,-139.636,-223.550,0.940075
1365778038.723,-139.636,-223.550,0.940075
1365778038.744,-140.769,-225.097,0.937746
1365778038.764,-140.769,-225.097,0.936693
1365778038.784,-140.769,-225.097,0.936918
1365778038.803,-141.909,-226.648,0.936918
1365778038.823,-141.909,-226.648,0.937631
1365778038.844,-141.909,-226.648,0.937992
1365778038.864,-143.050,-228.204,0.938115
1365778038.884,-143.050,-228.204,0.938287
1365778038.903,-143.050,-228.204,0.938287
1365778038.923,-144.194,-229.766,0.938524
1365778038.944,-144.194,-229.766,0.938370
1365778038.964,-144.194,-229.766,0.937783
1365778038.984,-145.338,-231.324,0.937481
1365778039.003,-145.338,-231.324,0.937481
1365778039.023,-145.338,-231.324,0.937811
1365778039.044,-146.484,-232.887,0.938806
1365778039.064,-146.484,-232.887,0.938685
1365778039.084,-146.484,-232.887,0.938463
1365778039.103,-147.631,-234.453,0.938463
1365778039.123,-147.631,-234.453,0.938105
1365778039.144,-147.631,-234.453,0.937625
1365778039.164,-148.784,-236.023,0.937501
1365778039.184,-148.784,-236.023,0.937365
1365778039.203,-148.784,-236.023,0.937241
1365778039.223,-149.939,-237.596,0.937035
1365778039.244,-149.939,-237.596,0.937035
1365778039.264,-149.939,-237.596,0.937335
1365778039.283,-151.095,-239.172,0.938488
1365778039.303,-151.095,-239.172,0.939073
1365778039.324,-151.095,-239.172,0.938973
1365778039.344,-152.252,-240.752,0.938577
1365778039.363,-152.252,-240.752,0.938301
1365778039.384,-152.252,-240.752,0.937949
1365778039.404,-153.414,-242.335,0.937554
1365778039.424,-153.414,-242.335,0.937710
1365778039.443,-153.414,-242.335,0.937710
1365778039.464,-154.577,-243.920,0.937772
1365778039.484,-154.577,-243.920,0.937724
1365778039.504,-154.577,-243.920,0.937463
1365778039.523,-155.744,-245.509,0.937463
1365778039.544,-155.744,-245.509,0.937616
1365778039.564,-155.744,-245.509,0.937616
1365778039.583,-156.914,-247.102,0.937254
1365778039.603,-156.914,-247.102,0.937228
1365778039.624,-156.914,-247.102,0.937946
1365778039.644,-158.083,-248.699,0.939266
1365778039.663,-158.083,-248.699,0.939266
1365778039.683,-158.083,-248.699,0.939178
1365778039.703,-159.256,-250.302,0.939361
1365778039.724,-159.256,-250.302,0.939932
1365778039.744,-159.256,-250.302,0.940806
1365778039.764,-160.427,-251.910,0.941368
1365778039.783,-160.427,-251.910,0.940777
1365778039.803,-160.427,-251.910,0.939720
1365778039.824,-161.604,-253.519,0.939248
1365778039.844,-161.604,-253.519,0.939352
1365778039.863,-161.604,-253.519,0.939459
1365778039.883,-162.782,-255.131,0.939555
1365778039.903,-162.782,-255.131,0.939719
1365778039.924,-162.782,-255.131,0.939772
1365778039.944,-163.964,-256.748,0.939675
1365778039.963,-163.964,-256.748,0.939628
1365778039.983,-163.964,-256.748,0.939868
1365778040.003,-165.151,-258.373,0.940040
1365778040.024,-165.151,-258.373,0.940019
1365778040.044,-165.151,-258.373,0.939563
1365778040.063,-166.342,-260.002,0.939033
1365778040.083,-166.342,-260.002,0.938711
1365778040.103,-166.342,-260.002,0.938499
1365778040.124,-167.538,-261.633,0.938368
1365778040.144,-167.538,-261.633,0.938118
1365778040.163,-167.538,-261.633,0.937712
1365778040.183,-168.736,-263.265,0.937279
1365778040.203,-168.736,-263.265,0.937083
1365778040.224,-168.736,-263.265,0.937383
1365778040.244,-169.935,-264.900,0.937832
1365778040.263,-169.935,-264.900,0.937806
1365778040.283,-169.935,-264.900,0.937213
1365778040.303,-171.140,-266.537,0.936445
1365778040.324,-171.140,-266.537,0.936125
1365778040.344,-171.140,-266.537,0.936522
1365778040.363,-172.346,-268.178,0.936826
1365778040.383,-172.346,-268.178,0.936617
1365778040.403,-172.346,-268.178,0.936538
1365778040.424,-173.555,-269.822,0.937122
1365778040.444,-173.555,-269.822,0.937693
1365778040.463,-173.555,-269.822,0.937839
1365778040.483,-174.765,-271.472,0.937650
1365778040.504,-174.765,-271.472,0.937638
1365778040.524,-174.765,-271.472,0.937991
1365778040.544,-175.975,-273.122,0.938533
1365778040.563,-175.975,-273.122,0.938543
1365778040.584,-175.975,-273.122,0.938156
1365778040.604,-177.187,-274.775,0.938155
1365778040.623,-177.187,-274.775,0.938617
1365778040.643,-177.187,-274.775,0.939228
1365778040.664,-178.399,-276.432,0.939413
1365778040.684,-178.399,-276.432,0.939115
1365778040.704,-178.399,-276.432,0.938821
1365778040.723,-179.613,-278.091,0.938724
1365778040.744,-179.613,-278.091,0.938761
1365778040.764,-179.613,-278.091,0.938998
1365778040.784,-180.828,-279.751,0.939654
1365778040.803,-180.828,-279.751,0.939654
1365778040.823,-180.828,-279.751,0.939269
1365778040.844,-182.047,-281.417,0.938919
1365778040.864,-182.047,-281.417,0.939083
1365778040.883,-182.047,-281.417,0.939689
1365778040.903,-183.268,-283.089,0.939839
1365778040.924,-183.268,-283.089,0.939616
1365778040.944,-183.268,-283.089,0.939589
1365778040.963,-184.492,-284.763,0.939589
1365778040.983,-184.492,-284.763,0.939706
1365778041.004,-184.492,-284.763,0.939810
1365778041.024,-185.719,-286.441,0.939434
1365778041.043,-185.719,-286.441,0.939434
1365778041.063,-185.719,-286.441,0.939489
1365778041.084,-186.947,-288.122,0.939868
1365778041.104,-186.947,-288.122,0.940040
1365778041.123,-186.947,-288.122,0.940040
1365778041.143,-188.179,-289.809,0.939777
1365778041.164,-188.179,-289.809,0.939643
1365778041.184,-188.179,-289.809,0.939830
1365778041.203,-189.415,-291.501,0.939830
1365778041.224,-189.415,-291.501,0.939983
1365778041.244,-189.415,-291.501,0.940023
1365778041.263,-190.651,-293.192,0.939801
1365778041.283,-190.651,-293.192,0.939456
1365778041.304,-190.651,-293.192,0.939446
1365778041.324,-191.888,-294.884,0.939725
1365778041.343,-191.888,-294.884,0.940355
1365778041.363,-191.888,-294.884,0.940808
1365778041.384,-193.126,-296.582,0.940706
1365778041.404,-193.126,-296.582,0.940662
1365778041.423,-193.126,-296.582,0.940804
1365778041.443,-194.367,-298.285,0.941074
1365778041.463,-194.367,-298.285,0.941437
1365778041.484,-194.367,-298.285,0.941551
1365778041.504,-195.610,-299.992,0.941438
1365778041.523,-195.610,-299.992,0.941438
1365778041.543,-195.610,-299.992,0.941645
1365778041.564,-196.856,-301.705,0.941984
1365778041.584,-196.856,-301.705,0.942257
1365778041.603,-196.856,-301.705,0.942257
1365778041.623,-198.105,-303.423,0.942080
1365778041.644,-198.105,-303.423,0.942187
1365778041.664,-198.105,-303.423,0.943069
1365778041.683,-199.356,-305.147,0.943069
1365778041.703,-199.356,-305.147,0.943221
1365778041.724,-199.356,-305.147,0.942992
1365778041.744,-200.612,-306.876,0.942657
1365778041.763,-200.612,-306.876,0.942683
1365778041.783,-200.612,-306.876,0.943105
1365778041.804,-201.868,-308.609,0.943682
1365778041.824,-201.868,-308.609,0.943433
1365778041.843,-201.868,-308.609,0.943433
1365778041.863,-203.125,-310.342,0.943257
1365778041.884,-203.125,-310.342,0.943406
1365778041.904,-203.125,-310.342,0.943867
1365778041.923,-204.383,-312.079,0.943867
1365778041.943,-204.383,-312.079,0.943391
1365778041.964,-204.383,-312.079,0.942460
1365778041.984,-205.648,-313.819,0.941910
1365778042.003,-205.648,-313.819,0.941910
1365778042.023,-205.648,-313.819,0.942371
1365778042.044,-206.915,-315.563,0.942568
1365778042.064,-206.915,-315.563,0.942610
1365778042.083,-206.915,-315.563,0.942458
1365778042.103,-208.185,-317.310,0.942405
1365778042.124,-208.185,-317.310,0.942611
