1366891456.304,55.3736274050,10.4010350967,588784.3037,6137262.8981,4,7,1.00
1366891456.505,55.3736273833,10.4010350750,588784.3023,6137262.8956,4,7,1.00
1366891456.696,55.3736273950,10.4010351000,588784.3039,6137262.8970,4,7,1.00
1366891456.908,55.3736274083,10.4010350733,588784.3022,6137262.8984,4,7,1.00
1366891457.109,55.3736273950,10.4010350833,588784.3028,6137262.8969,4,7,1.00
1366891457.290,55.3736274050,10.4010350633,588784.3015,6137262.8980,4,7,1.00
1366891457.492,55.3736274117,10.4010350817,588784.3027,6137262.8988,4,7,1.00
1366891457.703,55.3736274183,10.4010350800,588784.3026,6137262.8995,4,7,1.00
1366891457.904,55.3736274067,10.4010350867,588784.3030,6137262.8982,4,7,1.00
1366891458.106,55.3736274167,10.4010351100,588784.3045,6137262.8994,4,7,1.00
1366891458.307,55.3736274233,10.4010350667,588784.3017,6137262.9001,4,7,1.00
1366891458.498,55.3736274500,10.4010350900,588784.3031,6137262.9031,4,7,1.00
1366891458.700,55.3736274417,10.4010350983,588784.3037,6137262.9021,4,7,1.00
1366891458.901,55.3736274450,10.4010350983,588784.3037,6137262.9025,4,7,1.00
1366891459.102,55.3736274583,10.4010350867,588784.3029,6137262.9040,4,7,1.00
1366891459.304,55.3736274617,10.4010350917,588784.3032,6137262.9044,4,7,1.00
1366891459.495,55.3736274333,10.4010350717,588784.3020,6137262.9012,4,7,1.00
1366891459.686,55.3736274150,10.4010350800,588784.3026,6137262.8992,4,7,1.00
1366891459.897,55.3736274150,10.4010350800,588784.3026,6137262.8992,4,7,1.00
1366891460.129,55.3736274150,10.4010350633,588784.3015,6137262.8991,4,7,1.00
1366891460.300,55.3736274383,10.4010350950,588784.3035,6137262.9018,4,7,1.00
1366891460.491,55.3736274383,10.4010350417,588784.3001,6137262.9017,4,7,1.00
1366891460.693,55.3736274517,10.4010350667,588784.3016,6137262.9032,4,7,1.00
1366891460.904,55.3736274383,10.4010350717,588784.3020,6137262.9017,4,7,1.00
1366891461.095,55.3736274283,10.4010350200,588784.2987,6137262.9006,4,7,1.00
1366891461.297,55.3736274433,10.4010350117,588784.2982,6137262.9022,4,7,1.00
1366891461.508,55.3736274317,10.4010350267,588784.2992,6137262.9009,4,7,1.00
1366891461.689,55.3736274283,10.4010350367,588784.2998,6137262.9006,4,7,1.00
1366891461.900,55.3736274083,10.4010350350,588784.2997,6137262.8984,4,7,1.00
1366891462.112,55.3736274083,10.4010350750,588784.3023,6137262.8984,4,7,1.00
1366891462.293,55.3736274083,10.4010350850,588784.3029,6137262.8984,4,7,1.00
1366891462.504,55.3736274200,10.4010350867,588784.3030,6137262.8997,4,7,1.00
1366891462.695,55.3736274083,10.4010350750,588784.3023,6137262.8984,4,7,1.00
1366891462.907,55.3736273950,10.4010350667,588784.3018,6137262.8969,4,7,1.00
1366891463.108,55.3736274267,10.4010351067,588784.3042,6137262.9005,4,7,1.00
1366891463.299,55.3736274300,10.4010350783,588784.3024,6137262.9008,4,7,1.00
1366891463.491,55.3736274283,10.4010350900,588784.3032,6137262.9006,4,7,1.00
1366891463.702,55.3736274683,10.4010350467,588784.3003,6137262.9050,4,7,1.00
1366891463.904,55.3736274567,10.4010350517,588784.3007,6137262.9038,4,7,1.00
1366891464.115,55.3736274517,10.4010350650,588784.3015,6137262.9032,4,7,1.00
1366891464.296,55.3736274517,10.4010350500,588784.3006,6137262.9032,4,7,1.00
1366891464.498,55.3736274417,10.4010350583,588784.3011,6137262.9021,4,7,1.00
1366891464.689,55.3736274333,10.4010350633,588784.3015,6137262.9012,4,7,1.00
1366891464.900,55.3736274367,10.4010350583,588784.3012,6137262.9015,4,7,1.00
1366891465.112,55.3736274367,10.4010350583,588784.3012,6137262.9015,4,7,1.00
1366891465.293,55.3736274250,10.4010350633,588784.3015,6137262.9002,4,7,1.00
1366891465.504,55.3736274333,10.4010350717,588784.3020,6137262.9012,4,7,1.00
1366891465.695,55.3736274250,10.4010350633,588784.3015,6137262.9002,4,7,1.00
1366891465.907,55.3736274267,10.4010350567,588784.3011,6137262.9004,4,7,1.00
1366891466.118,55.3736274233,10.4010350633,588784.3015,6137262.9001,4,7,1.00
1366891466.309,55.3736274217,10.4010350567,588784.3011,6137262.8999,4,7,1.00
1366891466.500,55.3736274283,10.4010350667,588784.3017,6137262.9006,4,7,1.00
1366891466.903,55.3736273467,10.4010350550,588784.3011,6137262.8915,4,7,1.00
1366891467.104,55.3736272567,10.4010351033,588784.3044,6137262.8816,4,7,1.00
1366891467.507,55.3736270833,10.4010350983,588784.3045,6137262.8623,4,7,1.00
1366891467.698,55.3736268700,10.4010351600,588784.3089,6137262.8386,4,7,1.00
1366891467.909,55.3736265417,10.4010352633,588784.3161,6137262.8022,4,7,1.00
1366891468.111,55.3736261483,10.4010353383,588784.3218,6137262.7585,4,7,1.00
1366891468.302,55.3736256700,10.4010355217,588784.3345,6137262.7055,4,7,1.00
1366891468.503,55.3736256300,10.4010355017,588784.3333,6137262.7011,4,7,1.00
1366891468.705,55.3736257133,10.4010355133,588784.3338,6137262.7104,4,7,1.00
1366891468.906,55.3736256800,10.4010355233,588784.3346,6137262.7067,4,7,1.00
1366891469.097,55.3736256483,10.4010355583,588784.3368,6137262.7032,4,7,1.00
1366891469.299,55.3736256583,10.4010355467,588784.3361,6137262.7043,4,7,1.00
1366891469.500,55.3736256900,10.4010355283,588784.3348,6137262.7078,4,7,1.00
1366891469.691,55.3736256883,10.4010355317,588784.3351,6137262.7076,4,7,1.00
1366891469.903,55.3736256783,10.4010355150,588784.3340,6137262.7065,4,7,1.00
1366891470.104,55.3736256450,10.4010355367,588784.3355,6137262.7028,4,7,1.00
1366891470.305,55.3736256000,10.4010355500,588784.3364,6137262.6978,4,7,1.00
1366891470.506,55.3736255300,10.4010355700,588784.3378,6137262.6900,4,7,1.00
1366891470.708,55.3736253717,10.4010356517,588784.3434,6137262.6725,4,7,1.00
1366891470.909,55.3736252150,10.4010357317,588784.3488,6137262.6552,4,7,1.00
1366891471.111,55.3736250033,10.4010358583,588784.3573,6137262.6318,4,7,1.00
1366891471.302,55.3736246667,10.4010360183,588784.3682,6137262.5945,4,7,1.00
1366891471.503,55.3736243717,10.4010361250,588784.3756,6137262.5618,4,7,1.00
1366891471.715,55.3736239333,10.4010362783,588784.3863,6137262.5133,4,7,1.00
1366891471.896,55.3736235283,10.4010363933,588784.3945,6137262.4683,4,7,1.00
1366891472.117,55.3736229900,10.4010365800,588784.4075,6137262.4087,4,7,1.00
1366891472.309,55.3736224183,10.4010368300,588784.4247,6137262.3454,4,7,1.00
1366891472.510,55.3736217950,10.4010371050,588784.4435,6137262.2764,4,7,1.00
1366891472.691,55.3736211667,10.4010373450,588784.4601,6137262.2068,4,7,1.00
1366891472.913,55.3736204667,10.4010375767,588784.4763,6137262.1292,4,7,1.00
1366891473.104,55.3736196967,10.4010378133,588784.4931,6137262.0438,4,7,1.00
1366891473.305,55.3736189050,10.4010381033,588784.5132,6137261.9561,4,7,1.00
1366891473.496,55.3736180367,10.4010383917,588784.5334,6137261.8598,4,7,1.00
1366891473.697,55.3736171283,10.4010387183,588784.5562,6137261.7592,4,7,1.00
1366891473.899,55.3736161167,10.4010391250,588784.5842,6137261.6471,4,7,1.00
1366891474.110,55.3736150867,10.4010394867,588784.6094,6137261.5329,4,7,1.00
1366891474.301,55.3736141033,10.4010398533,588784.6349,6137261.4240,4,7,1.00
1366891474.503,55.3736132967,10.4010400233,588784.6474,6137261.3344,4,7,1.00
1366891474.714,55.3736128817,10.4010399433,588784.6433,6137261.2882,4,7,1.00
1366891474.905,55.3736127467,10.4010399483,588784.6439,6137261.2732,4,7,1.00
1366891475.106,55.3736125833,10.4010399967,588784.6473,6137261.2550,4,7,1.00
1366891475.298,55.3736124533,10.4010400150,588784.6488,6137261.2406,4,7,1.00
1366891475.509,55.3736122750,10.4010400633,588784.6523,6137261.2208,4,7,1.00
1366891475.710,55.3736119883,10.4010400383,588784.6513,6137261.1889,4,7,1.00
1366891475.912,55.3736117233,10.4010400517,588784.6528,6137261.1594,4,7,1.00
1366891476.093,55.3736114300,10.4010400133,588784.6510,6137261.1267,4,7,1.00
1366891476.304,55.3736109283,10.4010401667,588784.6618,6137261.0711,4,7,1.00
1366891476.496,55.3736105350,10.4010401433,588784.6612,6137261.0273,4,7,1.00
1366891476.707,55.3736099717,10.4010403683,588784.6767,6137260.9649,4,7,1.00
1366891476.908,55.3736095083,10.4010403083,588784.6740,6137260.9133,4,7,1.00
1366891477.109,55.3736088450,10.4010403600,588784.6787,6137260.8395,4,7,1.00
1366891477.502,55.3736075117,10.4010404000,588784.6843,6137260.6912,4,7,1.00
1366891477.713,55.3736067083,10.4010404817,588784.6912,6137260.6019,4,7,1.00
1366891478.116,55.3736050650,10.4010405850,588784.7015,6137260.4192,4,7,1.00
1366891478.297,55.3736041667,10.4010404717,588784.6963,6137260.3191,4,7,1.00
1366891478.498,55.3736030483,10.4010403900,588784.6936,6137260.1945,4,7,1.00
1366891478.700,55.3736020800,10.4010403467,588784.6930,6137260.0867,4,7,1.00
1366891478.911,55.3736012117,10.4010403367,588784.6944,6137259.9901,4,7,1.00
1366891479.102,55.3736005033,10.4010402017,588784.6874,6137259.9111,4,7,1.00
1366891479.304,55.3735999483,10.4010403017,588784.6950,6137259.8495,4,7,1.00
1366891479.505,55.3735996217,10.4010402833,588784.6945,6137259.8131,4,7,1.00
1366891479.696,55.3735991883,10.4010402733,588784.6949,6137259.7649,4,7,1.00
1366891479.907,55.3735987467,10.4010402033,588784.6914,6137259.7156,4,7,1.00
1366891480.089,55.3735983100,10.4010401217,588784.6872,6137259.6669,4,7,1.00
1366891480.300,55.3735976833,10.4010401100,588784.6879,6137259.5972,4,7,1.00
1366891480.491,55.3735971083,10.4010401383,588784.6910,6137259.5333,4,7,1.00
1366891480.693,55.3735965050,10.4010401517,588784.6932,6137259.4661,4,7,1.00
1366891480.904,55.3735958467,10.4010401417,588784.6940,6137259.3929,4,7,1.00
1366891481.105,55.3735951067,10.4010401767,588784.6979,6137259.3106,4,7,1.00
1366891481.307,55.3735943483,10.4010401483,588784.6978,6137259.2262,4,7,1.00
1366891481.488,55.3735935333,10.4010401850,588784.7019,6137259.1355,4,7,1.00
1366891481.699,55.3735925367,10.4010402800,588784.7102,6137259.0247,4,7,1.00
1366891481.911,55.3735915450,10.4010403283,588784.7155,6137258.9144,4,7,1.00
1366891482.112,55.3735905267,10.4010403217,588784.7173,6137258.8011,4,7,1.00
1366891482.293,55.3735896267,10.4010403200,588784.7192,6137258.7010,4,7,1.00
1366891482.505,55.3735889383,10.4010403133,588784.7204,6137258.6244,4,7,1.00
1366891482.696,55.3735882633,10.4010401767,588784.7132,6137258.5491,4,7,1.00
1366891482.907,55.3735879217,10.4010400633,588784.7068,6137258.5109,4,7,1.00
1366891483.108,55.3735877617,10.4010400967,588784.7093,6137258.4932,4,7,1.00
1366891483.300,55.3735874650,10.4010400150,588784.7048,6137258.4600,4,7,1.00
1366891483.501,55.3735872150,10.4010399883,588784.7036,6137258.4322,4,7,1.00
1366891483.702,55.3735868633,10.4010399317,588784.7008,6137258.3930,4,7,1.00
1366891483.913,55.3735865433,10.4010399333,588784.7016,6137258.3574,4,7,1.00
1366891484.145,55.3735861200,10.4010399617,588784.7044,6137258.3103,4,7,1.00
1366891484.306,55.3735858650,10.4010397283,588784.6902,6137258.2816,4,7,1.00
1366891484.507,55.3735853483,10.4010396417,588784.6858,6137258.2240,4,7,1.00
1366891484.709,55.3735850133,10.4010392883,588784.6642,6137258.1863,4,7,1.00
1366891484.910,55.3735840417,10.4010396200,588784.6874,6137258.0786,4,7,1.00
1366891485.111,55.3735837683,10.4010394117,588784.6748,6137258.0479,4,7,1.00
1366891485.303,55.3735833383,10.4010394100,588784.6757,6137258.0001,4,7,1.00
1366891485.504,55.3735827683,10.4010395100,588784.6833,6137257.9368,4,7,1.00
1366891485.705,55.3735824233,10.4010394600,588784.6809,6137257.8983,4,7,1.00
1366891485.907,55.3735821267,10.4010394233,588784.6792,6137257.8653,4,7,1.00
1366891486.108,55.3735818000,10.4010393817,588784.6773,6137257.8289,4,7,1.00
1366891486.300,55.3735814200,10.4010394417,588784.6820,6137257.7867,4,7,1.00
1366891486.501,55.3735810267,10.4010394883,588784.6858,6137257.7430,4,7,1.00
1366891486.692,55.3735806500,10.4010394000,588784.6810,6137257.7009,4,7,1.00
1366891486.903,55.3735801650,10.4010394133,588784.6830,6137257.6470,4,7,1.00
1366891487.105,55.3735798583,10.4010392933,588784.6761,6137257.6127,4,7,1.00
1366891487.306,55.3735793017,10.4010394300,588784.6860,6137257.5509,4,7,1.00
1366891487.497,55.3735786583,10.4010396000,588784.6982,6137257.4796,4,7,1.00
1366891487.698,55.3735782383,10.4010392800,588784.6788,6137257.4324,4,7,1.00
1366891487.910,55.3735774750,10.4010394583,588784.6919,6137257.3477,4,7,1.00
1366891488.111,55.3735768033,10.4010393867,588784.6888,6137257.2729,4,7,1.00
1366891488.303,55.3735756967,10.4010397017,588784.7113,6137257.1501,4,7,1.00
1366891488.504,55.3735747600,10.4010397050,588784.7136,6137257.0459,4,7,1.00
1366891488.695,55.3735738683,10.4010396217,588784.7103,6137256.9466,4,7,1.00
1366891488.897,55.3735729400,10.4010396700,588784.7154,6137256.8433,4,7,1.00
1366891489.098,55.3735717450,10.4010396433,588784.7164,6137256.7103,4,7,1.00
1366891489.299,55.3735705083,10.4010394550,588784.7072,6137256.5725,4,7,1.00
1366891489.490,55.3735693300,10.4010393667,588784.7043,6137256.4413,4,7,1.00
1366891489.712,55.3735682583,10.4010390667,588784.6877,6137256.3216,4,7,1.00
1366891489.894,55.3735670283,10.4010392483,588784.7019,6137256.1850,4,7,1.00
1366891490.125,55.3735659650,10.4010393650,588784.7117,6137256.0668,4,7,1.00
1366891490.306,55.3735651167,10.4010392500,588784.7063,6137255.9723,4,7,1.00
1366891490.507,55.3735647883,10.4010390467,588784.6942,6137255.9355,4,7,1.00
1366891490.708,55.3735645233,10.4010388683,588784.6835,6137255.9058,4,7,1.00
1366891490.910,55.3735642617,10.4010387033,588784.6736,6137255.8764,4,7,1.00
1366891491.111,55.3735639833,10.4010385350,588784.6636,6137255.8453,4,7,1.00
1366891491.302,55.3735636650,10.4010382867,588784.6485,6137255.8095,4,7,1.00
1366891491.503,55.3735634733,10.4010381483,588784.6402,6137255.7880,4,7,1.00
1366891491.695,55.3735631650,10.4010379217,588784.6265,6137255.7534,4,7,1.00
1366891491.896,55.3735630167,10.4010379517,588784.6288,6137255.7369,4,7,1.00
1366891492.117,55.3735630350,10.4010379467,588784.6284,6137255.7390,4,7,1.00
1366891492.309,55.3735628650,10.4010379133,588784.6267,6137255.7200,4,7,1.00
1366891492.510,55.3735626450,10.4010378750,588784.6247,6137255.6955,4,7,1.00
1366891492.692,55.3735625817,10.4010380000,588784.6328,6137255.6886,4,7,1.00
1366891492.904,55.3735625883,10.4010381117,588784.6399,6137255.6895,4,7,1.00
1366891493.095,55.3735625900,10.4010382783,588784.6504,6137255.6899,4,7,1.00
1366891493.296,55.3735625750,10.4010384617,588784.6621,6137255.6885,4,7,1.00
1366891493.508,55.3735626267,10.4010386867,588784.6762,6137255.6945,4,7,1.00
1366891493.709,55.3735626983,10.4010389533,588784.6929,6137255.7028,4,7,1.00
1366891493.900,55.3735627433,10.4010392550,588784.7120,6137255.7082,4,7,1.00
1366891494.111,55.3735625550,10.4010392967,588784.7150,6137255.6873,4,7,1.00
1366891494.293,55.3735623483,10.4010393367,588784.7180,6137255.6643,4,7,1.00
1366891494.504,55.3735621500,10.4010393567,588784.7197,6137255.6423,4,7,1.00
1366891494.705,55.3735619083,10.4010393817,588784.7219,6137255.6154,4,7,1.00
1366891494.897,55.3735616450,10.4010394100,588784.7242,6137255.5862,4,7,1.00
1366891495.108,55.3735612667,10.4010395017,588784.7309,6137255.5442,4,7,1.00
1366891495.310,55.3735609867,10.4010394950,588784.7311,6137255.5130,4,7,1.00
1366891495.511,55.3735606083,10.4010396050,588784.7389,6137255.4711,4,7,1.00
1366891495.702,55.3735603133,10.4077063317,589207.1841,6137263.9604,4,7,1.00
1366891495.904,55.3735602917,10.4010396350,588784.7415,6137255.4359,4,7,1.00
1366891496.125,55.3735600567,10.4010395717,588784.7380,6137255.4096,4,7,1.00
1366891496.306,55.3735598367,10.4010394967,588784.7338,6137255.3851,4,7,1.00
1366891496.498,55.3735595900,10.4010393233,588784.7233,6137255.3574,4,7,1.00
1366891496.699,55.3735592450,10.4010391633,588784.7140,6137255.3188,4,7,1.00
1366891496.900,55.3735589517,10.4010390750,588784.7090,6137255.2860,4,7,1.00
1366891497.112,55.3735585300,10.4010388950,588784.6986,6137255.2389,4,7,1.00
1366891497.303,55.3735581600,10.4010387067,588784.6875,6137255.1975,4,7,1.00
1366891497.504,55.3735577133,10.4010384600,588784.6728,6137255.1475,4,7,1.00
1366891497.705,55.3735572667,10.4010382017,588784.6575,6137255.0974,4,7,1.00
1366891497.907,55.3735567667,10.4010380050,588784.6461,6137255.0416,4,7,1.00
1366891498.118,55.3735562933,10.4010378200,588784.6355,6137254.9886,4,7,1.00
1366891498.299,55.3735557533,10.4010376267,588784.6244,6137254.9283,4,7,1.00
1366891498.500,55.3735552017,10.4010374183,588784.6125,6137254.8667,4,7,1.00
1366891498.692,55.3735548217,10.4010372500,588784.6026,6137254.8242,4,7,1.00
1366891498.903,55.3735545450,10.4010371350,588784.5960,6137254.7932,4,7,1.00
1366891499.104,55.3735542417,10.4010370667,588784.5923,6137254.7594,4,7,1.00
1366891499.305,55.3735541233,10.4010370400,588784.5909,6137254.7462,4,7,1.00
1366891499.507,55.3735539950,10.4010370567,588784.5922,6137254.7319,4,7,1.00
1366891499.708,55.3735538267,10.4010370600,588784.5928,6137254.7132,4,7,1.00
1366891499.899,55.3735536767,10.4010370633,588784.5934,6137254.6965,4,7,1.00
1366891500.100,55.3735536183,10.4010370933,588784.5954,6137254.6901,4,7,1.00
1366891500.292,55.3735535783,10.4010371183,588784.5971,6137254.6856,4,7,1.00
1366891500.493,55.3735534583,10.4010371333,588784.5983,6137254.6723,4,7,1.00
1366891500.704,55.3735533500,10.4010371300,588784.5983,6137254.6602,4,7,1.00
1366891500.895,55.3735532667,10.4010371683,588784.6010,6137254.6510,4,7,1.00
1366891501.107,55.3735531883,10.4010371433,588784.5995,6137254.6423,4,7,1.00
1366891501.298,55.3735530717,10.4010371283,588784.5989,6137254.6293,4,7,1.00
1366891501.509,55.3735528900,10.4010371000,588784.5975,6137254.6090,4,7,1.00
1366891501.711,55.3735526333,10.4010370467,588784.5947,6137254.5804,4,7,1.00
1366891501.892,55.3735524050,10.4010370350,588784.5944,6137254.5550,4,7,1.00
1366891502.133,55.3735520900,10.4010370067,588784.5933,6137254.5199,4,7,1.00
1366891502.295,55.3735516983,10.4010369200,588784.5887,6137254.4762,4,7,1.00
1366891502.496,55.3735512600,10.4010369133,588784.5893,6137254.4274,4,7,1.00
1366891502.687,55.3735507883,10.4010368733,588784.5878,6137254.3749,4,7,1.00
1366891502.898,55.3735502100,10.4010368017,588784.5846,6137254.3104,4,7,1.00
1366891503.100,55.3735495933,10.4010367783,588784.5845,6137254.2418,4,7,1.00
1366891503.301,55.3735490233,10.4010366950,588784.5805,6137254.1782,4,7,1.00
1366891503.492,55.3735483117,10.4010365917,588784.5755,6137254.0989,4,7,1.00
1366891503.704,55.3735475733,10.4010365400,588784.5739,6137254.0167,4,7,1.00
1366891503.895,55.3735468700,10.4010364933,588784.5725,6137253.9384,4,7,1.00
1366891504.106,55.3735462150,10.4010365383,588784.5768,6137253.8656,4,7,1.00
1366891504.311,55.3735454283,10.4010364417,588784.5725,6137253.7779,4,7,1.00
1366891504.503,55.3735444733,10.4010366100,588784.5853,6137253.6718,4,7,1.00
1366891504.684,55.3735435033,10.4010364983,588784.5804,6137253.5638,4,7,1.00
1366891504.895,55.3735425617,10.4010365767,588784.5874,6137253.4591,4,7,1.00
1366891505.106,55.3735414250,10.4010365550,588784.5886,6137253.3326,4,7,1.00
1366891505.298,55.3735404167,10.4010363600,588784.5785,6137253.2201,4,7,1.00
1366891505.499,55.3735391533,10.4010366217,588784.5979,6137253.0799,4,7,1.00
1366891505.701,55.3735380017,10.4010365800,588784.5979,6137252.9517,4,7,1.00
1366891505.892,55.3735367000,10.4010365883,588784.6013,6137252.8068,4,7,1.00
1366891506.113,55.3735352583,10.4010368750,588784.6227,6137252.6468,4,7,1.00
1366891506.305,55.3735338500,10.4010368450,588784.6240,6137252.4900,4,7,1.00
1366891506.496,55.3735324233,10.4010370367,588784.6393,6137252.3315,4,7,1.00
1366891506.707,55.3735308667,10.4010371367,588784.6491,6137252.1584,4,7,1.00
1366891506.888,55.3735293400,10.4010373133,588784.6637,6137251.9888,4,7,1.00
1366891507.100,55.3735277500,10.4010376267,588784.6871,6137251.8123,4,7,1.00
1366891507.301,55.3735261617,10.4010378417,588784.7043,6137251.6358,4,7,1.00
1366891507.492,55.3735246633,10.4010379733,588784.7160,6137251.4692,4,7,1.00
1366891507.704,55.3735232667,10.4010382050,588784.7338,6137251.3141,4,7,1.00
1366891507.895,55.3735219967,10.4010382683,588784.7407,6137251.1729,4,7,1.00
1366891508.116,55.3735208133,10.4010383800,588784.7504,6137251.0414,4,7,1.00
1366891508.308,55.3735195767,10.4010384083,588784.7550,6137250.9038,4,7,1.00
1366891508.499,55.3735182683,10.4010385283,588784.7655,6137250.7584,4,7,1.00
1366891508.690,55.3735169383,10.4010385517,588784.7700,6137250.6104,4,7,1.00
1366891508.891,55.3735154650,10.4010384717,588784.7682,6137250.4463,4,7,1.00
1366891509.093,55.3735139383,10.4010384300,588784.7690,6137250.2764,4,7,1.00
1366891509.294,55.3735123050,10.4010383750,588784.7691,6137250.0946,4,7,1.00
1366891509.495,55.3735106383,10.4010382300,588784.7637,6137249.9089,4,7,1.00
1366891509.697,55.3735088900,10.4010378317,588784.7424,6137249.7139,4,7,1.00
1366891509.908,55.3735072233,10.4010375917,588784.7309,6137249.5281,4,7,1.00
1366891510.109,55.3735056467,10.4010371700,588784.7077,6137249.3522,4,7,1.00
1366891510.300,55.3735041033,10.4010369733,588784.6987,6137249.1802,4,7,1.00
