1	588824.5248	6137278.4751	588824.2341	6137277.0036	588827.1773	6137276.4223	588827.4679	6137277.8938
2	588820.6006	6137279.2502	588820.3099	6137277.7786	588823.2531	6137277.1973	588823.5437	6137278.6689
3	588816.6764	6137280.0253	588816.3858	6137278.5537	588819.3289	6137277.9724	588819.6195	6137279.4440
4	588812.7522	6137280.8003	588812.4616	6137279.3288	588815.4047	6137278.7475	588815.6954	6137280.2190
5	588808.8280	6137281.5754	588808.5374	6137280.1038	588811.4805	6137279.5225	588811.7712	6137280.9941
6	588804.9038	6137282.3505	588804.6132	6137280.8789	588807.5563	6137280.2976	588807.8470	6137281.7692
7	588823.8599	6137281.2822	588823.5692	6137279.8106	588826.5124	6137279.2293	588826.8030	6137280.7009
8	588819.9357	6137282.0572	588819.6451	6137280.5857	588822.5882	6137280.0044	588822.8788	6137281.4759
9	588816.0115	6137282.8323	588815.7209	6137281.3607	588818.6640	6137280.7794	588818.9547	6137282.2510
10	588812.0873	6137283.6074	588811.7967	6137282.1358	588814.7398	6137281.5545	588815.0305	6137283.0261
11	588808.1631	6137284.3824	588807.8725	6137282.9109	588810.8156	6137282.3296	588811.1063	6137283.8011
12	588804.2389	6137285.1575	588803.9483	6137283.6859	588806.8914	6137283.1046	588807.1821	6137284.5762
13	588823.1950	6137284.0892	588822.9044	6137282.6176	588825.8475	6137282.0363	588826.1381	6137283.5079
14	588819.2708	6137284.8643	588818.9802	6137283.3927	588821.9233	6137282.8114	588822.2140	6137284.2830
15	588815.3466	6137285.6393	588815.0560	6137284.1678	588817.9991	6137283.5865	588818.2898	6137285.0580
16	588811.4224	6137286.4144	588811.1318	6137284.9428	588814.0749	6137284.3615	588814.3656	6137285.8331
17	588807.4982	6137287.1895	588807.2076	6137285.7179	588810.1507	6137285.1366	588810.4414	6137286.6082
18	588822.5301	6137286.8962	588822.2395	6137285.4247	588825.1826	6137284.8434	588825.4733	6137286.3149
19	588818.6059	6137287.6713	588818.3153	6137286.1997	588821.2584	6137285.6184	588821.5491	6137287.0900
20	588814.6817	6137288.4464	588814.3911	6137286.9748	588817.3342	6137286.3935	588817.6249	6137287.8651
21	588810.7575	6137289.2214	588810.4669	6137287.7499	588813.4100	6137287.1686	588813.7007	6137288.6401
22	588806.8333	6137289.9965	588806.5427	6137288.5249	588809.4858	6137287.9436	588809.7765	6137289.4152
23	588821.8652	6137289.7033	588821.5746	6137288.2317	588824.5177	6137287.6504	588824.8084	6137289.1220
24	588817.9410	6137290.4783	588817.6504	6137289.0068	588820.5935	6137288.4255	588820.8842	6137289.8970
25	588814.0168	6137291.2534	588813.7262	6137289.7818	588816.6693	6137289.2005	588816.9600	6137290.6721
26	588810.0926	6137292.0285	588809.8020	6137290.5569	588812.7451	6137289.9756	588813.0358	6137291.4472
27	588806.1685	6137292.8035	588805.8778	6137291.3320	588808.8210	6137290.7507	588809.1116	6137292.2222
28	588821.2003	6137292.5103	588820.9097	6137291.0387	588823.8528	6137290.4574	588824.1435	6137291.9290
29	588817.2761	6137293.2854	588816.9855	6137291.8138	588819.9286	6137291.2325	588820.2193	6137292.7041
30	588813.3519	6137294.0604	588813.0613	6137292.5889	588816.0044	6137292.0076	588816.2951	6137293.4791
31	588809.4278	6137294.8355	588809.1371	6137293.3639	588812.0803	6137292.7826	588812.3709	6137294.2542
32	588820.5354	6137295.3173	588820.2448	6137293.8458	588823.1879	6137293.2645	588823.4786	6137294.7360
33	588816.6112	6137296.0924	588816.3206	6137294.6208	588819.2637	6137294.0395	588819.5544	6137295.5111
34	588812.6871	6137296.8675	588812.3964	6137295.3959	588815.3396	6137294.8146	588815.6302	6137296.2862
35	588808.7629	6137297.6425	588808.4722	6137296.1710	588811.4154	6137295.5897	588811.7060	6137297.0612
36	588822.0119	6137300.3988	588821.7212	6137298.9272	588824.6643	6137298.3459	588824.9550	6137299.8175
37	588818.0877	6137301.1738	588817.7970	6137299.7023	588820.7402	6137299.1210	588821.0308	6137300.5925
38	588814.1635	6137301.9489	588813.8728	6137300.4773	588816.8160	6137299.8960	588817.1066	6137301.3676
39	588810.2393	6137302.7240	588809.9486	6137301.2524	588812.8918	6137300.6711	588813.1824	6137302.1427
40	588824.7309	6137302.5374	588824.4403	6137301.0659	588827.3834	6137300.4846	588827.6741	6137301.9561
41	588820.8067	6137303.3125	588820.5161	6137301.8409	588823.4592	6137301.2596	588823.7499	6137302.7312
42	588816.8825	6137304.0876	588816.5919	6137302.6160	588819.5350	6137302.0347	588819.8257	6137303.5063
43	588812.9584	6137304.8626	588812.6677	6137303.3911	588815.6108	6137302.8098	588815.9015	6137304.2813
44	588809.0342	6137305.6377	588808.7435	6137304.1661	588811.6867	6137303.5848	588811.9773	6137305.0564
45	588827.4500	6137304.6761	588827.1593	6137303.2045	588830.1025	6137302.6232	588830.3931	6137304.0948
46	588823.5258	6137305.4512	588823.2352	6137303.9796	588826.1783	6137303.3983	588826.4689	6137304.8699
47	588819.6016	6137306.2262	588819.3110	6137304.7547	588822.2541	6137304.1734	588822.5448	6137305.6449
48	588815.6774	6137307.0013	588815.3868	6137305.5297	588818.3299	6137304.9484	588818.6206	6137306.4200
49	588811.7532	6137307.7764	588811.4626	6137306.3048	588814.4057	6137305.7235	588814.6964	6137307.1951
50	588807.8290	6137308.5514	588807.5384	6137307.0799	588810.4815	6137306.4986	588810.7722	6137307.9701
51	588830.1691	6137306.8148	588829.8784	6137305.3432	588832.8216	6137304.7619	588833.1122	6137306.2335
