330507.076 6172644.096
330507.651 6172629.077
330504.721 6172628.879
330504.114 6172643.988
330501.042 6172643.838
330501.620 6172628.874
330498.644 6172628.722
330498.079 6172643.725
330495.052 6172643.603
330495.586 6172628.612
330492.684 6172628.525
330492.038 6172643.456
