52	588789.5797	6137232.2589	588789.0759	6137229.7082	588793.0001	6137228.9332	588793.5039	6137231.4839
53	588785.6556	6137233.0340	588785.1518	6137230.4833	588789.0759	6137229.7082	588789.5797	6137232.2589
54	588781.7314	6137233.8091	588781.2276	6137231.2584	588785.1518	6137230.4833	588785.6556	6137233.0340
55	588848.8069	6137223.2367	588848.3031	6137220.6860	588852.2273	6137219.9109	588852.7311	6137222.4616
56	588844.8827	6137224.0118	588844.3789	6137221.4610	588848.3031	6137220.6860	588848.8069	6137223.2367
57	588840.9585	6137224.7868	588840.4547	6137222.2361	588844.3789	6137221.4610	588844.8827	6137224.0118
58	588837.0343	6137225.5619	588836.5306	6137223.0112	588840.4547	6137222.2361	588840.9585	6137224.7868
59	588833.1102	6137226.3370	588832.6064	6137223.7862	588836.5306	6137223.0112	588837.0343	6137225.5619
60	588829.1860	6137227.1120	588828.6822	6137224.5613	588832.6064	6137223.7862	588833.1102	6137226.3370
61	588825.2618	6137227.8871	588824.7580	6137225.3364	588828.6822	6137224.5613	588829.1860	6137227.1120
62	588821.3376	6137228.6622	588820.8338	6137226.1114	588824.7580	6137225.3364	588825.2618	6137227.8871
63	588817.4134	6137229.4372	588816.9096	6137226.8865	588820.8338	6137226.1114	588821.3376	6137228.6622
64	588813.4892	6137230.2123	588812.9854	6137227.6616	588816.9096	6137226.8865	588817.4134	6137229.4372
65	588809.5650	6137230.9874	588809.0612	6137228.4366	588812.9854	6137227.6616	588813.4892	6137230.2123
66	588805.6408	6137231.7624	588805.1370	6137229.2117	588809.0612	6137228.4366	588809.5650	6137230.9874
67	588801.7166	6137232.5375	588801.2128	6137229.9868	588805.1370	6137229.2117	588805.6408	6137231.7624
68	588797.7924	6137233.3126	588797.2886	6137230.7618	588801.2128	6137229.9868	588801.7166	6137232.5375
69	588793.8683	6137234.0876	588793.3645	6137231.5369	588797.2886	6137230.7618	588797.7924	6137233.3126
70	588789.9441	6137234.8627	588789.4403	6137232.3120	588793.3645	6137231.5369	588793.8683	6137234.0876
71	588786.0199	6137235.6378	588785.5161	6137233.0870	588789.4403	6137232.3120	588789.9441	6137234.8627
72	588782.0957	6137236.4128	588781.5919	6137233.8621	588785.5161	6137233.0870	588786.0199	6137235.6378
73	588849.1712	6137225.8405	588848.6674	6137223.2897	588852.5916	6137222.5147	588853.0954	6137225.0654
74	588845.2470	6137226.6155	588844.7433	6137224.0648	588848.6674	6137223.2897	588849.1712	6137225.8405
75	588841.3229	6137227.3906	588840.8191	6137224.8399	588844.7433	6137224.0648	588845.2470	6137226.6155
76	588837.3987	6137228.1657	588836.8949	6137225.6149	588840.8191	6137224.8399	588841.3229	6137227.3906
77	588833.4745	6137228.9407	588832.9707	6137226.3900	588836.8949	6137225.6149	588837.3987	6137228.1657
78	588829.5503	6137229.7158	588829.0465	6137227.1651	588832.9707	6137226.3900	588833.4745	6137228.9407
79	588825.6261	6137230.4909	588825.1223	6137227.9401	588829.0465	6137227.1651	588829.5503	6137229.7158
80	588821.7019	6137231.2659	588821.1981	6137228.7152	588825.1223	6137227.9401	588825.6261	6137230.4909
81	588817.7777	6137232.0410	588817.2739	6137229.4903	588821.1981	6137228.7152	588821.7019	6137231.2659
82	588813.8535	6137232.8161	588813.3497	6137230.2653	588817.2739	6137229.4903	588817.7777	6137232.0410
83	588809.9293	6137233.5911	588809.4255	6137231.0404	588813.3497	6137230.2653	588813.8535	6137232.8161
84	588806.0051	6137234.3662	588805.5013	6137231.8155	588809.4255	6137231.0404	588809.9293	6137233.5911
85	588802.0810	6137235.1413	588801.5772	6137232.5905	588805.5013	6137231.8155	588806.0051	6137234.3662
86	588798.1568	6137235.9163	588797.6530	6137233.3656	588801.5772	6137232.5905	588802.0810	6137235.1413
87	588794.2326	6137236.6914	588793.7288	6137234.1407	588797.6530	6137233.3656	588798.1568	6137235.9163
88	588790.3084	6137237.4665	588789.8046	6137234.9157	588793.7288	6137234.1407	588794.2326	6137236.6914
89	588786.3842	6137238.2415	588785.8804	6137235.6908	588789.8046	6137234.9157	588790.3084	6137237.4665
90	588782.4600	6137239.0166	588781.9562	6137236.4659	588785.8804	6137235.6908	588786.3842	6137238.2415
91	588849.5356	6137228.4442	588849.0318	6137225.8935	588852.9560	6137225.1184	588853.4597	6137227.6691
92	588845.6114	6137229.2193	588845.1076	6137226.6686	588849.0318	6137225.8935	588849.5356	6137228.4442
93	588841.6872	6137229.9943	588841.1834	6137227.4436	588845.1076	6137226.6686	588845.6114	6137229.2193
94	588837.7630	6137230.7694	588837.2592	6137228.2187	588841.1834	6137227.4436	588841.6872	6137229.9943
95	588833.8388	6137231.5445	588833.3350	6137228.9938	588837.2592	6137228.2187	588837.7630	6137230.7694
96	588829.9146	6137232.3195	588829.4108	6137229.7688	588833.3350	6137228.9938	588833.8388	6137231.5445
97	588825.9904	6137233.0946	588825.4866	6137230.5439	588829.4108	6137229.7688	588829.9146	6137232.3195
98	588822.0662	6137233.8697	588821.5624	6137231.3190	588825.4866	6137230.5439	588825.9904	6137233.0946
99	588818.1420	6137234.6447	588817.6382	6137232.0940	588821.5624	6137231.3190	588822.0662	6137233.8697
100	588814.2178	6137235.4198	588813.7140	6137232.8691	588817.6382	6137232.0940	588818.1420	6137234.6447
101	588810.2937	6137236.1949	588809.7899	6137233.6442	588813.7140	6137232.8691	588814.2178	6137235.4198
102	588806.3695	6137236.9699	588805.8657	6137234.4192	588809.7899	6137233.6442	588810.2937	6137236.1949
103	588802.4453	6137237.7450	588801.9415	6137235.1943	588805.8657	6137234.4192	588806.3695	6137236.9699
104	588798.5211	6137238.5201	588798.0173	6137235.9693	588801.9415	6137235.1943	588802.4453	6137237.7450
105	588794.5969	6137239.2951	588794.0931	6137236.7444	588798.0173	6137235.9693	588798.5211	6137238.5201
106	588790.6727	6137240.0702	588790.1689	6137237.5195	588794.0931	6137236.7444	588794.5969	6137239.2951
107	588786.7485	6137240.8453	588786.2447	6137238.2945	588790.1689	6137237.5195	588790.6727	6137240.0702
108	588782.8243	6137241.6203	588782.3205	6137239.0696	588786.2447	6137238.2945	588786.7485	6137240.8453
109	588849.8999	6137231.0480	588849.3961	6137228.4972	588853.3203	6137227.7222	588853.8241	6137230.2729
110	588845.9757	6137231.8230	588845.4719	6137229.2723	588849.3961	6137228.4972	588849.8999	6137231.0480
111	588842.0515	6137232.5981	588841.5477	6137230.0474	588845.4719	6137229.2723	588845.9757	6137231.8230
112	588838.1273	6137233.3732	588837.6235	6137230.8224	588841.5477	6137230.0474	588842.0515	6137232.5981
113	588834.2031	6137234.1482	588833.6993	6137231.5975	588837.6235	6137230.8224	588838.1273	6137233.3732
114	588830.2789	6137234.9233	588829.7751	6137232.3726	588833.6993	6137231.5975	588834.2031	6137234.1482
115	588826.3547	6137235.6984	588825.8509	6137233.1476	588829.7751	6137232.3726	588830.2789	6137234.9233
116	588822.4305	6137236.4734	588821.9267	6137233.9227	588825.8509	6137233.1476	588826.3547	6137235.6984
117	588818.5064	6137237.2485	588818.0026	6137234.6978	588821.9267	6137233.9227	588822.4305	6137236.4734
118	588814.5822	6137238.0236	588814.0784	6137235.4728	588818.0026	6137234.6978	588818.5064	6137237.2485
119	588810.6580	6137238.7986	588810.1542	6137236.2479	588814.0784	6137235.4728	588814.5822	6137238.0236
120	588806.7338	6137239.5737	588806.2300	6137237.0230	588810.1542	6137236.2479	588810.6580	6137238.7986
121	588802.8096	6137240.3488	588802.3058	6137237.7980	588806.2300	6137237.0230	588806.7338	6137239.5737
122	588798.8854	6137241.1238	588798.3816	6137238.5731	588802.3058	6137237.7980	588802.8096	6137240.3488
123	588794.9612	6137241.8989	588794.4574	6137239.3482	588798.3816	6137238.5731	588798.8854	6137241.1238
124	588791.0370	6137242.6740	588790.5332	6137240.1232	588794.4574	6137239.3482	588794.9612	6137241.8989
125	588787.1128	6137243.4490	588786.6090	6137240.8983	588790.5332	6137240.1232	588791.0370	6137242.6740
126	588783.1886	6137244.2241	588782.6848	6137241.6734	588786.6090	6137240.8983	588787.1128	6137243.4490
127	588779.2644	6137244.9992	588778.7607	6137242.4484	588782.6848	6137241.6734	588783.1886	6137244.2241
128	588850.2642	6137233.6517	588849.7604	6137231.1010	588853.6846	6137230.3259	588854.1884	6137232.8767
129	588846.3400	6137234.4268	588845.8362	6137231.8761	588849.7604	6137231.1010	588850.2642	6137233.6517
130	588842.4158	6137235.2019	588841.9120	6137232.6511	588845.8362	6137231.8761	588846.3400	6137234.4268
131	588838.4916	6137235.9769	588837.9878	6137233.4262	588841.9120	6137232.6511	588842.4158	6137235.2019
132	588834.5674	6137236.7520	588834.0636	6137234.2013	588837.9878	6137233.4262	588838.4916	6137235.9769
133	588830.6432	6137237.5271	588830.1394	6137234.9763	588834.0636	6137234.2013	588834.5674	6137236.7520
134	588826.7190	6137238.3021	588826.2153	6137235.7514	588830.1394	6137234.9763	588830.6432	6137237.5271
135	588822.7949	6137239.0772	588822.2911	6137236.5265	588826.2153	6137235.7514	588826.7190	6137238.3021
136	588818.8707	6137239.8523	588818.3669	6137237.3015	588822.2911	6137236.5265	588822.7949	6137239.0772
137	588814.9465	6137240.6273	588814.4427	6137238.0766	588818.3669	6137237.3015	588818.8707	6137239.8523
138	588811.0223	6137241.4024	588810.5185	6137238.8517	588814.4427	6137238.0766	588814.9465	6137240.6273
139	588807.0981	6137242.1774	588806.5943	6137239.6267	588810.5185	6137238.8517	588811.0223	6137241.4024
140	588803.1739	6137242.9525	588802.6701	6137240.4018	588806.5943	6137239.6267	588807.0981	6137242.1774
141	588799.2497	6137243.7276	588798.7459	6137241.1769	588802.6701	6137240.4018	588803.1739	6137242.9525
142	588795.3255	6137244.5026	588794.8217	6137241.9519	588798.7459	6137241.1769	588799.2497	6137243.7276
143	588791.4013	6137245.2777	588790.8975	6137242.7270	588794.8217	6137241.9519	588795.3255	6137244.5026
144	588787.4771	6137246.0528	588786.9733	6137243.5021	588790.8975	6137242.7270	588791.4013	6137245.2777
145	588783.5530	6137246.8278	588783.0492	6137244.2771	588786.9733	6137243.5021	588787.4771	6137246.0528
146	588779.6288	6137247.6029	588779.1250	6137245.0522	588783.0492	6137244.2771	588783.5530	6137246.8278
147	588850.6285	6137236.2555	588850.1247	6137233.7048	588854.0489	6137232.9297	588854.5527	6137235.4804
148	588846.7043	6137237.0305	588846.2005	6137234.4798	588850.1247	6137233.7048	588850.6285	6137236.2555
149	588842.7801	6137237.8056	588842.2763	6137235.2549	588846.2005	6137234.4798	588846.7043	6137237.0305
150	588838.8559	6137238.5807	588838.3521	6137236.0300	588842.2763	6137235.2549	588842.7801	6137237.8056
151	588834.9317	6137239.3557	588834.4280	6137236.8050	588838.3521	6137236.0300	588838.8559	6137238.5807
152	588831.0076	6137240.1308	588830.5038	6137237.5801	588834.4280	6137236.8050	588834.9317	6137239.3557
153	588827.0834	6137240.9059	588826.5796	6137238.3551	588830.5038	6137237.5801	588831.0076	6137240.1308
154	588823.1592	6137241.6809	588822.6554	6137239.1302	588826.5796	6137238.3551	588827.0834	6137240.9059
155	588819.2350	6137242.4560	588818.7312	6137239.9053	588822.6554	6137239.1302	588823.1592	6137241.6809
156	588815.3108	6137243.2311	588814.8070	6137240.6803	588818.7312	6137239.9053	588819.2350	6137242.4560
157	588811.3866	6137244.0061	588810.8828	6137241.4554	588814.8070	6137240.6803	588815.3108	6137243.2311
158	588807.4624	6137244.7812	588806.9586	6137242.2305	588810.8828	6137241.4554	588811.3866	6137244.0061
159	588803.5382	6137245.5563	588803.0344	6137243.0055	588806.9586	6137242.2305	588807.4624	6137244.7812
160	588799.6140	6137246.3313	588799.1102	6137243.7806	588803.0344	6137243.0055	588803.5382	6137245.5563
161	588795.6898	6137247.1064	588795.1860	6137244.5557	588799.1102	6137243.7806	588799.6140	6137246.3313
162	588791.7657	6137247.8815	588791.2619	6137245.3307	588795.1860	6137244.5557	588795.6898	6137247.1064
163	588787.8415	6137248.6565	588787.3377	6137246.1058	588791.2619	6137245.3307	588791.7657	6137247.8815
164	588783.9173	6137249.4316	588783.4135	6137246.8809	588787.3377	6137246.1058	588787.8415	6137248.6565
165	588779.9931	6137250.2067	588779.4893	6137247.6559	588783.4135	6137246.8809	588783.9173	6137249.4316
166	588850.9928	6137238.8592	588850.4890	6137236.3085	588854.4132	6137235.5334	588854.9170	6137238.0842
167	588847.0686	6137239.6343	588846.5648	6137237.0836	588850.4890	6137236.3085	588850.9928	6137238.8592
168	588843.1444	6137240.4094	588842.6407	6137237.8586	588846.5648	6137237.0836	588847.0686	6137239.6343
169	588839.2203	6137241.1844	588838.7165	6137238.6337	588842.6407	6137237.8586	588843.1444	6137240.4094
170	588835.2961	6137241.9595	588834.7923	6137239.4088	588838.7165	6137238.6337	588839.2203	6137241.1844
171	588831.3719	6137242.7346	588830.8681	6137240.1838	588834.7923	6137239.4088	588835.2961	6137241.9595
172	588827.4477	6137243.5096	588826.9439	6137240.9589	588830.8681	6137240.1838	588831.3719	6137242.7346
173	588823.5235	6137244.2847	588823.0197	6137241.7340	588826.9439	6137240.9589	588827.4477	6137243.5096
174	588819.5993	6137245.0598	588819.0955	6137242.5090	588823.0197	6137241.7340	588823.5235	6137244.2847
175	588815.6751	6137245.8348	588815.1713	6137243.2841	588819.0955	6137242.5090	588819.5993	6137245.0598
176	588811.7509	6137246.6099	588811.2471	6137244.0592	588815.1713	6137243.2841	588815.6751	6137245.8348
177	588807.8267	6137247.3850	588807.3229	6137244.8342	588811.2471	6137244.0592	588811.7509	6137246.6099
178	588803.9025	6137248.1600	588803.3987	6137245.6093	588807.3229	6137244.8342	588807.8267	6137247.3850
179	588799.9784	6137248.9351	588799.4746	6137246.3844	588803.3987	6137245.6093	588803.9025	6137248.1600
180	588796.0542	6137249.7102	588795.5504	6137247.1594	588799.4746	6137246.3844	588799.9784	6137248.9351
181	588792.1300	6137250.4852	588791.6262	6137247.9345	588795.5504	6137247.1594	588796.0542	6137249.7102
182	588788.2058	6137251.2603	588787.7020	6137248.7096	588791.6262	6137247.9345	588792.1300	6137250.4852
183	588784.2816	6137252.0354	588783.7778	6137249.4846	588787.7020	6137248.7096	588788.2058	6137251.2603
184	588780.3574	6137252.8104	588779.8536	6137250.2597	588783.7778	6137249.4846	588784.2816	6137252.0354
185	588851.3571	6137241.4630	588850.8534	6137238.9123	588854.7775	6137238.1372	588855.2813	6137240.6879
186	588847.4330	6137242.2381	588846.9292	6137239.6873	588850.8534	6137238.9123	588851.3571	6137241.4630
187	588843.5088	6137243.0131	588843.0050	6137240.4624	588846.9292	6137239.6873	588847.4330	6137242.2381
188	588839.5846	6137243.7882	588839.0808	6137241.2375	588843.0050	6137240.4624	588843.5088	6137243.0131
189	588835.6604	6137244.5633	588835.1566	6137242.0125	588839.0808	6137241.2375	588839.5846	6137243.7882
190	588831.7362	6137245.3383	588831.2324	6137242.7876	588835.1566	6137242.0125	588835.6604	6137244.5633
191	588827.8120	6137246.1134	588827.3082	6137243.5627	588831.2324	6137242.7876	588831.7362	6137245.3383
192	588823.8878	6137246.8884	588823.3840	6137244.3377	588827.3082	6137243.5627	588827.8120	6137246.1134
193	588819.9636	6137247.6635	588819.4598	6137245.1128	588823.3840	6137244.3377	588823.8878	6137246.8884
194	588816.0394	6137248.4386	588815.5356	6137245.8879	588819.4598	6137245.1128	588819.9636	6137247.6635
195	588812.1152	6137249.2136	588811.6114	6137246.6629	588815.5356	6137245.8879	588816.0394	6137248.4386
196	588808.1911	6137249.9887	588807.6873	6137247.4380	588811.6114	6137246.6629	588812.1152	6137249.2136
197	588804.2669	6137250.7638	588803.7631	6137248.2131	588807.6873	6137247.4380	588808.1911	6137249.9887
198	588800.3427	6137251.5388	588799.8389	6137248.9881	588803.7631	6137248.2131	588804.2669	6137250.7638
199	588796.4185	6137252.3139	588795.9147	6137249.7632	588799.8389	6137248.9881	588800.3427	6137251.5388
200	588792.4943	6137253.0890	588791.9905	6137250.5383	588795.9147	6137249.7632	588796.4185	6137252.3139
201	588788.5701	6137253.8640	588788.0663	6137251.3133	588791.9905	6137250.5383	588792.4943	6137253.0890
202	588784.6459	6137254.6391	588784.1421	6137252.0884	588788.0663	6137251.3133	588788.5701	6137253.8640
203	588780.7217	6137255.4142	588780.2179	6137252.8635	588784.1421	6137252.0884	588784.6459	6137254.6391
204	588851.7215	6137244.0667	588851.2177	6137241.5160	588855.1419	6137240.7410	588855.6457	6137243.2917
205	588847.7973	6137244.8418	588847.2935	6137242.2911	588851.2177	6137241.5160	588851.7215	6137244.0667
206	588843.8731	6137245.6169	588843.3693	6137243.0661	588847.2935	6137242.2911	588847.7973	6137244.8418
207	588839.9489	6137246.3919	588839.4451	6137243.8412	588843.3693	6137243.0661	588843.8731	6137245.6169
208	588836.0247	6137247.1670	588835.5209	6137244.6163	588839.4451	6137243.8412	588839.9489	6137246.3919
209	588832.1005	6137247.9421	588831.5967	6137245.3913	588835.5209	6137244.6163	588836.0247	6137247.1670
210	588828.1763	6137248.7171	588827.6725	6137246.1664	588831.5967	6137245.3913	588832.1005	6137247.9421
211	588824.2521	6137249.4922	588823.7483	6137246.9415	588827.6725	6137246.1664	588828.1763	6137248.7171
212	588820.3279	6137250.2673	588819.8241	6137247.7165	588823.7483	6137246.9415	588824.2521	6137249.4922
213	588816.4038	6137251.0423	588815.9000	6137248.4916	588819.8241	6137247.7165	588820.3279	6137250.2673
214	588812.4796	6137251.8174	588811.9758	6137249.2667	588815.9000	6137248.4916	588816.4038	6137251.0423
215	588808.5554	6137252.5925	588808.0516	6137250.0417	588811.9758	6137249.2667	588812.4796	6137251.8174
216	588804.6312	6137253.3675	588804.1274	6137250.8168	588808.0516	6137250.0417	588808.5554	6137252.5925
217	588800.7070	6137254.1426	588800.2032	6137251.5919	588804.1274	6137250.8168	588804.6312	6137253.3675
218	588796.7828	6137254.9177	588796.2790	6137252.3669	588800.2032	6137251.5919	588800.7070	6137254.1426
219	588792.8586	6137255.6927	588792.3548	6137253.1420	588796.2790	6137252.3669	588796.7828	6137254.9177
220	588788.9344	6137256.4678	588788.4306	6137253.9171	588792.3548	6137253.1420	588792.8586	6137255.6927
221	588785.0102	6137257.2429	588784.5064	6137254.6921	588788.4306	6137253.9171	588788.9344	6137256.4678
222	588781.0860	6137258.0179	588780.5822	6137255.4672	588784.5064	6137254.6921	588785.0102	6137257.2429
223	588852.0858	6137246.6705	588851.5820	6137244.1198	588855.5062	6137243.3447	588856.0100	6137245.8954
224	588848.1616	6137247.4456	588847.6578	6137244.8948	588851.5820	6137244.1198	588852.0858	6137246.6705
225	588844.2374	6137248.2206	588843.7336	6137245.6699	588847.6578	6137244.8948	588848.1616	6137247.4456
226	588840.3132	6137248.9957	588839.8094	6137246.4450	588843.7336	6137245.6699	588844.2374	6137248.2206
227	588836.3890	6137249.7708	588835.8852	6137247.2200	588839.8094	6137246.4450	588840.3132	6137248.9957
228	588832.4648	6137250.5458	588831.9610	6137247.9951	588835.8852	6137247.2200	588836.3890	6137249.7708
229	588828.5406	6137251.3209	588828.0368	6137248.7702	588831.9610	6137247.9951	588832.4648	6137250.5458
230	588824.6165	6137252.0960	588824.1127	6137249.5452	588828.0368	6137248.7702	588828.5406	6137251.3209
231	588820.6923	6137252.8710	588820.1885	6137250.3203	588824.1127	6137249.5452	588824.6165	6137252.0960
232	588816.7681	6137253.6461	588816.2643	6137251.0954	588820.1885	6137250.3203	588820.6923	6137252.8710
233	588812.8439	6137254.4212	588812.3401	6137251.8704	588816.2643	6137251.0954	588816.7681	6137253.6461
234	588808.9197	6137255.1962	588808.4159	6137252.6455	588812.3401	6137251.8704	588812.8439	6137254.4212
235	588804.9955	6137255.9713	588804.4917	6137253.4206	588808.4159	6137252.6455	588808.9197	6137255.1962
236	588801.0713	6137256.7464	588800.5675	6137254.1956	588804.4917	6137253.4206	588804.9955	6137255.9713
237	588797.1471	6137257.5214	588796.6433	6137254.9707	588800.5675	6137254.1956	588801.0713	6137256.7464
238	588793.2229	6137258.2965	588792.7191	6137255.7458	588796.6433	6137254.9707	588797.1471	6137257.5214
239	588789.2987	6137259.0716	588788.7949	6137256.5208	588792.7191	6137255.7458	588793.2229	6137258.2965
240	588785.3745	6137259.8466	588784.8708	6137257.2959	588788.7949	6137256.5208	588789.2987	6137259.0716
241	588781.4504	6137260.6217	588780.9466	6137258.0710	588784.8708	6137257.2959	588785.3745	6137259.8466
242	588852.4501	6137249.2742	588851.9463	6137246.7235	588855.8705	6137245.9485	588856.3743	6137248.4992
243	588848.5259	6137250.0493	588848.0221	6137247.4986	588851.9463	6137246.7235	588852.4501	6137249.2742
244	588844.6017	6137250.8244	588844.0979	6137248.2737	588848.0221	6137247.4986	588848.5259	6137250.0493
245	588840.6775	6137251.5994	588840.1737	6137249.0487	588844.0979	6137248.2737	588844.6017	6137250.8244
246	588836.7533	6137252.3745	588836.2495	6137249.8238	588840.1737	6137249.0487	588840.6775	6137251.5994
247	588832.8292	6137253.1496	588832.3254	6137250.5989	588836.2495	6137249.8238	588836.7533	6137252.3745
248	588828.9050	6137253.9246	588828.4012	6137251.3739	588832.3254	6137250.5989	588832.8292	6137253.1496
249	588824.9808	6137254.6997	588824.4770	6137252.1490	588828.4012	6137251.3739	588828.9050	6137253.9246
250	588821.0566	6137255.4748	588820.5528	6137252.9241	588824.4770	6137252.1490	588824.9808	6137254.6997
251	588817.1324	6137256.2498	588816.6286	6137253.6991	588820.5528	6137252.9241	588821.0566	6137255.4748
252	588813.2082	6137257.0249	588812.7044	6137254.4742	588816.6286	6137253.6991	588817.1324	6137256.2498
253	588809.2840	6137257.8000	588808.7802	6137255.2493	588812.7044	6137254.4742	588813.2082	6137257.0249
254	588805.3598	6137258.5750	588804.8560	6137256.0243	588808.7802	6137255.2493	588809.2840	6137257.8000
255	588801.4356	6137259.3501	588800.9318	6137256.7994	588804.8560	6137256.0243	588805.3598	6137258.5750
256	588797.5114	6137260.1252	588797.0076	6137257.5745	588800.9318	6137256.7994	588801.4356	6137259.3501
257	588793.5872	6137260.9002	588793.0835	6137258.3495	588797.0076	6137257.5745	588797.5114	6137260.1252
258	588789.6631	6137261.6753	588789.1593	6137259.1246	588793.0835	6137258.3495	588793.5872	6137260.9002
259	588785.7389	6137262.4504	588785.2351	6137259.8996	588789.1593	6137259.1246	588789.6631	6137261.6753
