52	588825.8997	6137308.4225	588825.3184	6137305.4794	588829.2426	6137304.7043	588829.8239	6137307.6474
53	588821.9755	6137309.1976	588821.3942	6137306.2544	588825.3184	6137305.4794	588825.8997	6137308.4225
54	588818.0513	6137309.9726	588817.4700	6137307.0295	588821.3942	6137306.2544	588821.9755	6137309.1976
55	588814.1271	6137310.7477	588813.5458	6137307.8046	588817.4700	6137307.0295	588818.0513	6137309.9726
56	588810.2029	6137311.5228	588809.6216	6137308.5796	588813.5458	6137307.8046	588814.1271	6137310.7477
57	588832.5429	6137309.7861	588831.9616	6137306.8430	588835.8858	6137306.0679	588836.4671	6137309.0110
58	588828.6188	6137310.5612	588828.0375	6137307.6180	588831.9616	6137306.8430	588832.5429	6137309.7861
59	588824.6946	6137311.3362	588824.1133	6137308.3931	588828.0375	6137307.6180	588828.6188	6137310.5612
60	588820.7704	6137312.1113	588820.1891	6137309.1682	588824.1133	6137308.3931	588824.6946	6137311.3362
61	588816.8462	6137312.8864	588816.2649	6137309.9432	588820.1891	6137309.1682	588820.7704	6137312.1113
62	588812.9220	6137313.6614	588812.3407	6137310.7183	588816.2649	6137309.9432	588816.8462	6137312.8864
63	588808.9978	6137314.4365	588808.4165	6137311.4934	588812.3407	6137310.7183	588812.9220	6137313.6614
64	588835.2620	6137311.9248	588834.6807	6137308.9816	588838.6049	6137308.2066	588839.1862	6137311.1497
65	588831.3378	6137312.6998	588830.7565	6137309.7567	588834.6807	6137308.9816	588835.2620	6137311.9248
66	588827.4136	6137313.4749	588826.8323	6137310.5318	588830.7565	6137309.7567	588831.3378	6137312.6998
67	588823.4894	6137314.2500	588822.9081	6137311.3068	588826.8323	6137310.5318	588827.4136	6137313.4749
68	588819.5653	6137315.0250	588818.9840	6137312.0819	588822.9081	6137311.3068	588823.4894	6137314.2500
69	588815.6411	6137315.8001	588815.0598	6137312.8570	588818.9840	6137312.0819	588819.5653	6137315.0250
70	588811.7169	6137316.5752	588811.1356	6137313.6320	588815.0598	6137312.8570	588815.6411	6137315.8001
71	588807.7927	6137317.3502	588807.2114	6137314.4071	588811.1356	6137313.6320	588811.7169	6137316.5752
72	588837.9811	6137314.0634	588837.3998	6137311.1203	588841.3240	6137310.3452	588841.9053	6137313.2884
73	588834.0569	6137314.8385	588833.4756	6137311.8954	588837.3998	6137311.1203	588837.9811	6137314.0634
74	588830.1327	6137315.6136	588829.5514	6137312.6704	588833.4756	6137311.8954	588834.0569	6137314.8385
75	588826.2085	6137316.3886	588825.6272	6137313.4455	588829.5514	6137312.6704	588830.1327	6137315.6136
76	588822.2843	6137317.1637	588821.7030	6137314.2206	588825.6272	6137313.4455	588826.2085	6137316.3886
77	588818.3601	6137317.9388	588817.7788	6137314.9956	588821.7030	6137314.2206	588822.2843	6137317.1637
78	588814.4359	6137318.7138	588813.8546	6137315.7707	588817.7788	6137314.9956	588818.3601	6137317.9388
79	588810.5118	6137319.4889	588809.9305	6137316.5458	588813.8546	6137315.7707	588814.4359	6137318.7138
80	588806.5876	6137320.2640	588806.0063	6137317.3208	588809.9305	6137316.5458	588810.5118	6137319.4889
81	588840.7002	6137316.2021	588840.1189	6137313.2590	588844.0431	6137312.4839	588844.6244	6137315.4270
82	588836.7760	6137316.9772	588836.1947	6137314.0340	588840.1189	6137313.2590	588840.7002	6137316.2021
83	588832.8518	6137317.7522	588832.2705	6137314.8091	588836.1947	6137314.0340	588836.7760	6137316.9772
84	588828.9276	6137318.5273	588828.3463	6137315.5842	588832.2705	6137314.8091	588832.8518	6137317.7522
85	588825.0034	6137319.3024	588824.4221	6137316.3592	588828.3463	6137315.5842	588828.9276	6137318.5273
86	588821.0792	6137320.0774	588820.4979	6137317.1343	588824.4221	6137316.3592	588825.0034	6137319.3024
87	588817.1550	6137320.8525	588816.5737	6137317.9094	588820.4979	6137317.1343	588821.0792	6137320.0774
88	588813.2308	6137321.6276	588812.6495	6137318.6844	588816.5737	6137317.9094	588817.1550	6137320.8525
89	588809.3066	6137322.4026	588808.7253	6137319.4595	588812.6495	6137318.6844	588813.2308	6137321.6276
