-588599.1964275786,-6137322.193011749
-588599.1964275786,-6137322.193011749
-588599.1960051443,-6137322.193003264
-588599.1966127228,-6137322.19431419
-588599.1966127228,-6137322.19431419
-588599.1949490581,-6137322.192982054
-588599.1949490581,-6137322.192982054
-588599.1941079141,-6137322.1927796295
-588599.1941079141,-6137322.1927796295
-588599.1939078711,-6137322.192219016
-588599.1939078711,-6137322.192219016
-588599.1976376945,-6137322.19062414
-588599.1976376945,-6137322.19062414
-588599.196663552,-6137322.186522878
-588599.196663552,-6137322.186522878
-588599.1909146742,-6137322.183438909
-588599.1909146742,-6137322.183438909
-588599.1689826985,-6137322.170753334
-588599.1689826985,-6137322.170753334
-588599.1422023581,-6137322.136448706
-588599.1422023581,-6137322.136448706
-588599.1204130119,-6137322.106140481
-588599.1204130119,-6137322.106140481
-588599.0928736964,-6137322.083323575
-588599.0928736964,-6137322.083323575
-588599.0883101781,-6137322.084345112
-588599.0883101781,-6137322.084345112
-588599.0758558123,-6137322.083723916
-588599.0758558123,-6137322.083723916
-588599.0753501174,-6137322.082600568
-588599.0753501174,-6137322.082600568
-588599.0760098418,-6137322.081315098
-588599.0760098418,-6137322.081315098
-588599.077767941,-6137322.083205724
-588599.077767941,-6137322.083205724
-588599.0770560707,-6137322.087087593
-588599.0770560707,-6137322.087087593
-588599.0772859114,-6137322.08616455
-588599.0772859114,-6137322.08616455
-588599.0782401137,-6137322.085998182
-588599.0782401137,-6137322.085998182
-588599.0829911839,-6137322.080898714
-588599.0829911839,-6137322.080898714
-588599.0770510291,-6137322.082078135
-588599.0769969274,-6137322.121595304
-588599.083100556,-6137322.170141673
-588599.083100556,-6137322.170141673
-588599.0885751228,-6137322.192144369
-588599.0849756642,-6137322.187248251
-588599.0849756642,-6137322.187248251
-588599.0849756642,-6137322.187248251
-588599.0862317932,-6137322.187830076
-588599.0862317932,-6137322.187830076
-588599.0851658501,-6137322.193560149
-588599.0851658501,-6137322.193560149
-588599.0853459525,-6137322.189853134
-588599.0853459525,-6137322.189853134
-588599.083958142,-6137322.190567387
-588599.083958142,-6137322.190567387
-588599.0845359231,-6137322.193361967
-588599.0845359231,-6137322.193361967
-588599.0850676906,-6137322.193187117
-588599.0850676906,-6137322.193187117
-588599.0837096777,-6137322.192417714
-588599.0837096777,-6137322.192417714
-588599.0845545466,-6137322.1924346825
-588599.0845545466,-6137322.1924346825
-588599.0851397772,-6137322.19485835
-588599.0836737476,-6137322.199467198
-588599.0836737476,-6137322.199467198
-588599.0829991242,-6137322.201494497
-588599.0829991242,-6137322.201494497
-588599.080094229,-6137322.198838714
-588599.080094229,-6137322.198838714
-588599.0799426073,-6137322.195867159
-588599.0799426073,-6137322.195867159
-588599.0733762502,-6137322.196662939
-588599.0733762502,-6137322.196662939
-588599.0750324656,-6137322.198365989
-588599.0740149434,-6137322.201685125
-588599.0740149434,-6137322.201685125
-588599.0723823934,-6137322.204064248
-588599.0723823934,-6137322.204064248
-588599.0716008444,-6137322.200894513
-588599.0716008444,-6137322.200894513
-588599.0703284998,-6137322.195859604
-588599.0703284998,-6137322.195859604
-588599.0716516734,-6137322.1931032
-588599.0716516734,-6137322.1931032
-588599.0705384001,-6137322.190668929
-588599.0705035608,-6137322.187143127
-588599.0705035608,-6137322.187143127
-588599.0715708209,-6137322.186607967
-588599.0715708209,-6137322.186607967
-588599.0726293147,-6137322.181248805
-588599.1026118489,-6137322.156062062
-588599.1026118489,-6137322.156062062
-588599.1430347363,-6137322.131827129
-588599.1430347363,-6137322.131827129
-588599.1660173055,-6137322.107984053
-588599.1728441664,-6137322.078436087
-588599.1728441664,-6137322.078436087
-588599.1734887665,-6137322.06212224
-588599.1734887665,-6137322.06212224
-588599.1759959834,-6137322.05827643
-588599.1808502546,-6137322.058559453
-588599.1808502546,-6137322.058559453
-588599.1818603273,-6137322.055611231
-588599.1819896009,-6137322.059695527
-588599.1819896009,-6137322.059695527
-588599.1836644397,-6137322.060471293
-588599.1841241212,-6137322.0586252045
-588599.1841241212,-6137322.0586252045
-588599.1882130592,-6137322.060191582
-588599.1900828996,-6137322.056518502
-588599.191837274,-6137322.058594586
-588599.191837274,-6137322.058594586
-588599.1935009388,-6137322.059926719
-588599.1939842853,-6137322.062162807
-588599.1939842853,-6137322.062162807
-588599.195761008,-6137322.063126152
-588599.196794746,-6137322.064260104
-588599.196794746,-6137322.064260104
-588599.1974507457,-6137322.063160089
-588599.1988348317,-6137322.0626312895
-588599.1988348317,-6137322.0626312895
-588599.1988497305,-6137322.061889461
