0,0
0,0
15.813450171262957,-25.908037102781236
15.813450171262957,-25.908037102781236
15.814230414573103,-25.91006227955222
15.814230414573103,-25.91006227955222
15.812899773125537,-25.90693496633321
15.812899773125537,-25.90693496633321
15.818931974819861,-25.902175502851605
15.818931974819861,-25.902175502851605
15.817997692734934,-25.89774150773883
15.817997692734934,-25.89774150773883
15.82309058739338,-25.893557507544756
15.82309058739338,-25.893557507544756
15.824709553737193,-25.889999885112047
15.824709553737193,-25.889999885112047
15.828414626885206,-25.885101633146405
15.828414626885206,-25.885101633146405
15.827899056719616,-25.8804736956954
15.827899056719616,-25.8804736956954
15.829080684459768,-25.87618272844702
15.829080684459768,-25.87618272844702
15.832326067611575,-25.869438396766782
15.832326067611575,-25.869438396766782
15.828740379191004,-25.864501065574586
15.828740379191004,-25.864501065574586
15.829744316637516,-25.86188345681876
15.829744316637516,-25.86188345681876
15.822223709546961,-25.86092133447528
15.822223709546961,-25.86092133447528
15.823007678380236,-25.863131969235837
15.823007678380236,-25.863131969235837
15.828624719753861,-25.874522104859352
15.828624719753861,-25.874522104859352
15.842912893393077,-25.88629465457052
15.842912893393077,-25.88629465457052
15.85173043992836,-25.904485177248716
15.85173043992836,-25.904485177248716
15.856591841788031,-25.936113451607525
15.856591841788031,-25.936113451607525
15.86984835343901,-25.985940732993186
15.86984835343901,-25.985940732993186
15.876339897629805,-26.014567754231393
15.876339897629805,-26.014567754231393
15.88475086109247,-26.059854078106582
15.88475086109247,-26.059854078106582
15.892785217496566,-26.117949655279517
15.892785217496566,-26.117949655279517
15.892047857050784,-26.17065548337996
15.888620884390548,-26.194657918065786
15.888620884390548,-26.194657918065786
15.888620884390548,-26.194657918065786
15.880965643096715,-26.234329949133098
15.880965643096715,-26.234329949133098
15.879747539875098,-26.278882035054266
15.879747539875098,-26.278882035054266
15.880888793151826,-26.330436937510967
15.880888793151826,-26.330436937510967
15.9100105172256,-26.360093631781638
15.9100105172256,-26.360093631781638
15.909616061719134,-26.41409129090607
15.909616061719134,-26.41409129090607
15.913284486625344,-26.46522436197847
15.913284486625344,-26.46522436197847
15.91137762623839,-26.54912301339209
15.91137762623839,-26.54912301339209
15.914029116393067,-26.65482284501195
15.914029116393067,-26.65482284501195
15.911027609952725,-26.742083054967225
15.911027609952725,-26.742083054967225
15.922369034960866,-26.833322387188673
15.922369034960866,-26.833322387188673
15.92119364021346,-26.94837567396462
15.92119364021346,-26.94837567396462
15.91267082374543,-27.018492343835533
15.91267082374543,-27.018492343835533
15.924270771094598,-27.101563081145287
15.924270771094598,-27.101563081145287
15.929061997216195,-27.18755356501788
15.929061997216195,-27.18755356501788
15.933935528621078,-27.246083700098097
